f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f jL1m jL1f jL2m jL2f jV0500m jV0500f jV0600m jV0600f jV0700m jV0700f jV0200m jV0200f 
2257.02 0.461812 -90.8172 0 0 0.0513127 89.3371 0.445698 0.00523437 0 0 1 0 0 180 0.00361869 179.995 4.61812e-006 89.1828 2.52822e-009 90.0052 2.18436e-007 -90.0041 1.7108e-007 90.1027 1.11422e-005 179.775 
2310.13 0.472682 -90.8365 0 0 0.0525204 89.3215 0.445698 0.00535755 0 0 1 0 0 180 0.00361873 179.995 4.72682e-006 89.1635 2.58772e-009 90.0054 2.23576e-007 -90.0042 1.75106e-007 90.1051 1.11422e-005 179.769 
2364.49 0.483807 -90.8562 0 0 0.0537565 89.3056 0.445698 0.00548363 0 0 1 0 0 180 0.00361876 179.995 4.83807e-006 89.1438 2.64861e-009 90.0055 2.28837e-007 -90.0043 1.79227e-007 90.1076 1.11422e-005 179.764 
2420.13 0.495194 -90.8763 0 0 0.0550217 89.2892 0.445698 0.00561268 0 0 1 0 0 180 0.0036188 179.995 4.95194e-006 89.1237 2.71093e-009 90.0056 2.34221e-007 -90.0044 1.83444e-007 90.1101 1.11422e-005 179.758 
2477.08 0.506849 -90.8969 0 0 0.0563168 89.2725 0.445698 0.00574476 0 0 1 0 0 180 0.00361884 179.995 5.06849e-006 89.1031 2.77472e-009 90.0057 2.39733e-007 -90.0045 1.87761e-007 90.1127 1.11422e-005 179.753 
2535.36 0.518778 -90.918 0 0 0.0576423 89.2554 0.445698 0.00587995 0 0 1 0 0 180 0.00361888 179.995 5.18778e-006 89.082 2.84002e-009 90.0059 2.45374e-007 -90.0046 1.9218e-007 90.1154 1.11421e-005 179.747 
2595.02 0.530989 -90.9397 0 0 0.0589991 89.2378 0.445698 0.00601832 0 0 1 0 0 180 0.00361892 179.994 5.30989e-006 89.0603 2.90685e-009 90.006 2.51148e-007 -90.0047 1.96702e-007 90.1181 1.11421e-005 179.741 
2656.09 0.543487 -90.9618 0 0 0.0603878 89.2199 0.445698 0.00615995 0 0 1 0 0 180 0.00361897 179.994 5.43487e-006 89.0382 2.97525e-009 90.0062 2.57058e-007 -90.0048 2.01331e-007 90.1209 1.11421e-005 179.735 
2718.59 0.55628 -90.9844 0 0 0.0618092 89.2015 0.445698 0.00630491 0 0 1 0 0 180 0.00361902 179.994 5.5628e-006 89.0156 3.04526e-009 90.0063 2.63107e-007 -90.0049 2.06069e-007 90.1237 1.11421e-005 179.729 
2782.56 0.569373 -91.0076 0 0 0.0632641 89.1828 0.445698 0.00645329 0 0 1 0 0 180 0.00361907 179.994 5.69373e-006 88.9924 3.11692e-009 90.0065 2.69298e-007 -90.0051 2.10918e-007 90.1266 1.11421e-005 179.722 
2848.04 0.582776 -91.0313 0 0 0.0647532 89.1635 0.445698 0.00660516 0 0 1 0 0 180 0.00361912 179.994 5.82776e-006 88.9687 3.19026e-009 90.0066 2.75635e-007 -90.0052 2.15882e-007 90.1296 1.11421e-005 179.716 
2915.05 0.596493 -91.0556 0 0 0.0662774 89.1438 0.445698 0.0067606 0 0 1 0 0 180 0.00361917 179.994 5.96493e-006 88.9444 3.26533e-009 90.0068 2.8212e-007 -90.0053 2.20962e-007 90.1327 1.11421e-005 179.709 
2983.65 0.610534 -91.0804 0 0 0.0678376 89.1237 0.445698 0.0069197 0 0 1 0 0 180 0.00361923 179.994 6.10534e-006 88.9196 3.34217e-009 90.0069 2.88759e-007 -90.0054 2.26162e-007 90.1358 1.1142e-005 179.702 
3053.86 0.624906 -91.1058 0 0 0.0694345 89.103 0.445698 0.00708255 0 0 1 0 0 180 0.00361929 179.993 6.24906e-006 88.8942 3.42081e-009 90.0071 2.95554e-007 -90.0055 2.31484e-007 90.139 1.1142e-005 179.695 
3125.72 0.639616 -91.1319 0 0 0.071069 89.0819 0.445698 0.00724923 0 0 1 0 0 180 0.00361936 179.993 6.39616e-006 88.8681 3.50131e-009 90.0072 3.02508e-007 -90.0057 2.36931e-007 90.1422 1.1142e-005 179.688 
3199.27 0.654673 -91.1585 0 0 0.072742 89.0603 0.445698 0.00741983 0 0 1 0 0 180 0.00361942 179.993 6.54673e-006 88.8415 3.5837e-009 90.0074 3.09627e-007 -90.0058 2.42507e-007 90.1456 1.1142e-005 179.681 
3274.55 0.670084 -91.1858 0 0 0.0744544 89.0382 0.445698 0.00759445 0 0 1 0 0 180 0.00361949 179.993 6.70084e-006 88.8142 3.66803e-009 90.0076 3.16913e-007 -90.0059 2.48214e-007 90.149 1.1142e-005 179.673 
3351.6 0.685859 -91.2137 0 0 0.0762072 89.0155 0.445698 0.00777319 0 0 1 0 0 180 0.00361956 179.993 6.85859e-006 88.7863 3.75434e-009 90.0078 3.2437e-007 -90.0061 2.54055e-007 90.1525 1.11419e-005 179.665 
3430.47 0.702005 -91.2423 0 0 0.0780013 88.9924 0.445698 0.00795612 0 0 1 0 0 180 0.00361964 179.992 7.02005e-006 88.7577 3.84268e-009 90.008 3.32003e-007 -90.0062 2.60034e-007 90.1561 1.11419e-005 179.658 
3511.19 0.718532 -91.2715 0 0 0.0798376 88.9686 0.445698 0.00814337 0 0 1 0 0 180 0.00361972 179.992 7.18532e-006 88.7285 3.9331e-009 90.0081 3.39815e-007 -90.0064 2.66154e-007 90.1598 1.11419e-005 179.65 
3593.81 0.735448 -91.3015 0 0 0.0817172 88.9444 0.445698 0.00833502 0 0 1 0 0 180 0.0036198 179.992 7.35448e-006 88.6985 4.02566e-009 90.0083 3.47811e-007 -90.0065 2.72417e-007 90.1635 1.11419e-005 179.641 
3678.38 0.752763 -91.3321 0 0 0.0836412 88.9195 0.445699 0.00853119 0 0 1 0 0 180 0.00361989 179.992 7.52763e-006 88.6679 4.12038e-009 90.0085 3.55995e-007 -90.0067 2.78828e-007 90.1674 1.11418e-005 179.633 
3764.94 0.770486 -91.3635 0 0 0.0856105 88.8941 0.445699 0.00873197 0 0 1 0 0 180 0.00361998 179.992 7.70486e-006 88.6365 4.21734e-009 90.0087 3.64372e-007 -90.0068 2.8539e-007 90.1713 1.11418e-005 179.624 
3853.53 0.788627 -91.3956 0 0 0.0876262 88.868 0.445699 0.00893748 0 0 1 0 0 180 0.00362008 179.991 7.88627e-006 88.6044 4.31658e-009 90.0089 3.72946e-007 -90.007 2.92107e-007 90.1754 1.11418e-005 179.615 
3944.21 0.807195 -91.4284 0 0 0.0896894 88.8414 0.445699 0.00914783 0 0 1 0 0 180 0.00362018 179.991 8.07195e-006 88.5716 4.41815e-009 90.0091 3.81722e-007 -90.0072 2.98981e-007 90.1795 1.11417e-005 179.606 
4037.02 0.826202 -91.4621 0 0 0.0918012 88.8141 0.445699 0.00936313 0 0 1 0 0 180 0.00362028 179.991 8.26202e-006 88.5379 4.52212e-009 90.0094 3.90704e-007 -90.0073 3.06018e-007 90.1837 1.11417e-005 179.597 
4132.01 0.845656 -91.4965 0 0 0.0939629 88.7861 0.445699 0.0095835 0 0 1 0 0 180 0.00362039 179.991 8.45656e-006 88.5035 4.62853e-009 90.0096 3.99898e-007 -90.0075 3.13219e-007 90.188 1.11417e-005 179.588 
4229.24 0.865569 -91.5317 0 0 0.0961755 88.7576 0.445699 0.00980906 0 0 1 0 0 180 0.00362051 179.99 8.65569e-006 88.4683 4.73744e-009 90.0098 4.09308e-007 -90.0077 3.20591e-007 90.1925 1.11416e-005 179.578 
4328.76 0.885951 -91.5678 0 0 0.0984403 88.7283 0.445699 0.0100399 0 0 1 0 0 180 0.00362063 179.99 8.85951e-006 88.4322 4.84892e-009 90.01 4.18939e-007 -90.0079 3.28136e-007 90.197 1.11416e-005 179.568 
4430.62 0.906814 -91.6047 0 0 0.100759 88.6983 0.445699 0.0102762 0 0 1 0 0 180 0.00362076 179.99 9.06814e-006 88.3953 4.96302e-009 90.0103 4.28797e-007 -90.008 3.35859e-007 90.2016 1.11416e-005 179.558 
4534.88 0.928169 -91.6425 0 0 0.103131 88.6677 0.445699 0.0105181 0 0 1 0 0 180 0.00362089 179.99 9.28169e-006 88.3575 5.07981e-009 90.0105 4.38887e-007 -90.0082 3.43763e-007 90.2064 1.11415e-005 179.547 
4641.59 0.950028 -91.6812 0 0 0.10556 88.6363 0.445699 0.0107657 0 0 1 0 0 180 0.00362103 179.989 9.50028e-006 88.3188 5.19934e-009 90.0108 4.49215e-007 -90.0084 3.51854e-007 90.2112 1.11415e-005 179.537 
4750.81 0.972403 -91.7208 0 0 0.108047 88.6042 0.445699 0.0110191 0 0 1 0 0 180 0.00362118 179.989 9.72403e-006 88.2792 5.32169e-009 90.011 4.59785e-007 -90.0086 3.60135e-007 90.2162 1.11414e-005 179.526 
4862.6 0.995306 -91.7613 0 0 0.110591 88.5713 0.445699 0.0112785 0 0 1 0 0 180 0.00362133 179.989 9.95306e-006 88.2387 5.44692e-009 90.0113 4.70604e-007 -90.0088 3.68611e-007 90.2213 1.11414e-005 179.515 
4977.02 1.01875 -91.8028 0 0 0.113196 88.5376 0.4457 0.0115439 0 0 1 0 0 180 0.00362149 179.988 1.01875e-005 88.1972 5.57509e-009 90.0115 4.81678e-007 -90.009 3.77287e-007 90.2265 1.11413e-005 179.503 
5094.14 1.04274 -91.8452 0 0 0.115863 88.5032 0.4457 0.0118157 0 0 1 0 0 180 0.00362166 179.988 1.04274e-005 88.1548 5.70628e-009 90.0118 4.93012e-007 -90.0093 3.86167e-007 90.2318 1.11413e-005 179.492 
5214.01 1.06731 -91.8887 0 0 0.118592 88.4679 0.4457 0.0120938 0 0 1 0 0 180 0.00362183 179.988 1.06731e-005 88.1113 5.84055e-009 90.0121 5.04613e-007 -90.0095 3.95256e-007 90.2373 1.11412e-005 179.48 
5336.7 1.09245 -91.9332 0 0 0.121386 88.4318 0.4457 0.0123785 0 0 1 0 0 180 0.00362202 179.987 1.09245e-005 88.0668 5.97799e-009 90.0124 5.16487e-007 -90.0097 4.04559e-007 90.2429 1.11412e-005 179.467 
5462.28 1.11819 -91.9787 0 0 0.124246 88.3949 0.4457 0.0126699 0 0 1 0 0 180 0.00362221 179.987 1.11819e-005 88.0213 6.11866e-009 90.0127 5.28641e-007 -90.0099 4.14081e-007 90.2486 1.11411e-005 179.455 
5590.81 1.14453 -92.0253 0 0 0.127173 88.3571 0.4457 0.0129681 0 0 1 0 0 180 0.00362241 179.987 1.14453e-005 87.9747 6.26264e-009 90.013 5.4108e-007 -90.0102 4.23827e-007 90.2544 1.11411e-005 179.442 
5722.37 1.1715 -92.0731 0 0 0.130169 88.3183 0.4457 0.0132734 0 0 1 0 0 180 0.00362262 179.986 1.1715e-005 87.9269 6.41001e-009 90.0133 5.53812e-007 -90.0104 4.33803e-007 90.2604 1.1141e-005 179.429 
5857.02 1.1991 -92.1219 0 0 0.133236 88.2787 0.4457 0.0135859 0 0 1 0 0 180 0.00362285 179.986 1.1991e-005 87.8781 6.56084e-009 90.0136 5.66844e-007 -90.0106 4.44014e-007 90.2666 1.11409e-005 179.416 
5994.84 1.22735 -92.1719 0 0 0.136376 88.2381 0.445701 0.0139057 0 0 1 0 0 180 0.00362308 179.985 1.22735e-005 87.8281 6.71523e-009 90.0139 5.80182e-007 -90.0109 4.54465e-007 90.2728 1.11408e-005 179.402 
6135.91 1.25628 -92.2231 0 0 0.13959 88.1966 0.445701 0.0142331 0 0 1 0 0 180 0.00362332 179.985 1.25628e-005 87.7769 6.87325e-009 90.0142 5.93834e-007 -90.0111 4.65163e-007 90.2793 1.11408e-005 179.388 
6280.29 1.28588 -92.2755 0 0 0.14288 88.1541 0.445701 0.0145682 0 0 1 0 0 180 0.00362358 179.984 1.28588e-005 87.7245 7.03498e-009 90.0146 6.07807e-007 -90.0114 4.76112e-007 90.2858 1.11407e-005 179.373 
6428.07 1.31619 -92.3291 0 0 0.146248 88.1106 0.445701 0.0149111 0 0 1 0 0 180 0.00362384 179.984 1.31619e-005 87.6709 7.20053e-009 90.0149 6.22109e-007 -90.0117 4.8732e-007 90.2925 1.11406e-005 179.359 
6579.33 1.34721 -92.384 0 0 0.149695 88.066 0.445701 0.0152622 0 0 1 0 0 180 0.00362412 179.983 1.34721e-005 87.616 7.36997e-009 90.0153 6.36748e-007 -90.012 4.98791e-007 90.2994 1.11405e-005 179.344 
6734.15 1.37897 -92.4402 0 0 0.153224 88.0204 0.445701 0.0156215 0 0 1 0 0 180 0.00362442 179.983 1.37897e-005 87.5598 7.54339e-009 90.0156 6.51731e-007 -90.0122 5.10533e-007 90.3065 1.11404e-005 179.328 
6892.61 1.41148 -92.4977 0 0 0.156836 87.9737 0.445702 0.0159893 0 0 1 0 0 180 0.00362472 179.982 1.41148e-005 87.5023 7.7209e-009 90.016 6.67067e-007 -90.0125 5.22551e-007 90.3137 1.11403e-005 179.312 
7054.8 1.44476 -92.5566 0 0 0.160534 87.9259 0.445702 0.0163658 0 0 1 0 0 180 0.00362505 179.981 1.44476e-005 87.4434 7.90258e-009 90.0164 6.82763e-007 -90.0128 5.34853e-007 90.3211 1.11402e-005 179.296 
7220.81 1.47882 -92.6169 0 0 0.16432 87.877 0.445702 0.0167512 0 0 1 0 0 180 0.00362538 179.981 1.47882e-005 87.3831 8.08854e-009 90.0168 6.98829e-007 -90.0131 5.47444e-007 90.3286 1.11401e-005 179.28 
7390.72 1.51369 -92.6786 0 0 0.168195 87.8269 0.445702 0.0171456 0 0 1 0 0 180 0.00362574 179.98 1.51369e-005 87.3214 8.27888e-009 90.0171 7.15273e-007 -90.0134 5.60332e-007 90.3364 1.114e-005 179.263 
7564.63 1.54939 -92.7417 0 0 0.172161 87.7757 0.445702 0.0175494 0 0 1 0 0 180 0.00362611 179.979 1.54939e-005 87.2583 8.47369e-009 90.0175 7.32104e-007 -90.0137 5.73524e-007 90.3443 1.11399e-005 179.245 
7742.64 1.58593 -92.8064 0 0 0.176222 87.7232 0.445703 0.0179626 0 0 1 0 0 180 0.00362649 179.979 1.58593e-005 87.1936 8.67309e-009 90.018 7.49331e-007 -90.0141 5.87027e-007 90.3524 1.11398e-005 179.228 
7924.83 1.62334 -92.8726 0 0 0.180379 87.6695 0.445703 0.0183856 0 0 1 0 0 180 0.0036269 179.978 1.62334e-005 87.1274 8.87718e-009 90.0184 7.66963e-007 -90.0144 6.00847e-007 90.3607 1.11397e-005 179.21 
8111.31 1.66164 -92.9403 0 0 0.184635 87.6145 0.445703 0.0188186 0 0 1 0 0 180 0.00362733 179.977 1.66164e-005 87.0597 9.08608e-009 90.0188 7.8501e-007 -90.0147 6.14994e-007 90.3692 1.11395e-005 179.191 
8302.18 1.70084 -93.0097 0 0 0.188992 87.5581 0.445703 0.0192618 0 0 1 0 0 180 0.00362777 179.976 1.70084e-005 86.9903 9.29989e-009 90.0193 8.03482e-007 -90.0151 6.29474e-007 90.3779 1.11394e-005 179.172 
8497.53 1.74098 -93.0807 0 0 0.193452 87.5005 0.445704 0.0197155 0 0 1 0 0 180 0.00362824 179.975 1.74098e-005 86.9193 9.51873e-009 90.0197 8.22388e-007 -90.0154 6.44296e-007 90.3868 1.11392e-005 179.153 
8697.49 1.78206 -93.1534 0 0 0.198018 87.4415 0.445704 0.0201799 0 0 1 0 0 180 0.00362873 179.975 1.78206e-005 86.8466 9.74272e-009 90.0202 8.41739e-007 -90.0158 6.59467e-007 90.3959 1.11391e-005 179.133 
8902.15 1.82413 -93.2278 0 0 0.202692 87.381 0.445704 0.0206552 0 0 1 0 0 180 0.00362924 179.974 1.82413e-005 86.7722 9.97199e-009 90.0207 8.61546e-007 -90.0162 6.74995e-007 90.4052 1.11389e-005 179.112 
9111.63 1.86719 -93.304 0 0 0.207478 87.3192 0.445705 0.0211417 0 0 1 0 0 180 0.00362978 179.973 1.86719e-005 86.696 1.02066e-008 90.0211 8.81818e-007 -90.0166 6.9089e-007 90.4147 1.11388e-005 179.091 
9326.03 1.91127 -93.382 0 0 0.212377 87.2559 0.445705 0.0216397 0 0 1 0 0 180 0.00363034 179.972 1.91127e-005 86.618 1.04468e-008 90.0216 9.02568e-007 -90.0169 7.0716e-007 90.4245 1.11386e-005 179.07 
9545.48 1.9564 -93.4619 0 0 0.217392 87.191 0.445705 0.0221495 0 0 1 0 0 180 0.00363093 179.97 1.9564e-005 86.5381 1.06927e-008 90.0221 9.23806e-007 -90.0173 7.23813e-007 90.4345 1.11384e-005 179.048 
9770.1 2.00261 -93.5436 0 0 0.222527 87.1246 0.445706 0.0226713 0 0 1 0 0 180 0.00363155 179.969 2.00261e-005 86.4564 1.09443e-008 90.0227 9.45543e-007 -90.0178 7.40859e-007 90.4447 1.11382e-005 179.026 
10000 2.04992 -93.6273 0 0 0.227785 87.0566 0.445706 0.0232055 0 0 1 0 0 180 0.0036322 179.968 2.04992e-005 86.3727 1.12018e-008 90.0232 9.67792e-007 -90.0182 7.58308e-007 90.4552 1.1138e-005 179.003 
10235.3 2.09835 -93.713 0 0 0.233167 86.9871 0.445707 0.0237522 0 0 1 0 0 180 0.00363287 179.967 2.09835e-005 86.287 1.14654e-008 90.0238 9.90564e-007 -90.0186 7.76168e-007 90.4659 1.11378e-005 178.98 
10476.2 2.14793 -93.8007 0 0 0.238678 86.9158 0.445707 0.0243119 0 0 1 0 0 180 0.00363358 179.965 2.14793e-005 86.1993 1.17352e-008 90.0243 1.01387e-006 -90.019 7.94449e-007 90.4769 1.11376e-005 178.956 
10722.7 2.1987 -93.8906 0 0 0.24432 86.8428 0.445707 0.0248848 0 0 1 0 0 180 0.00363433 179.964 2.1987e-005 86.1094 1.20114e-008 90.0249 1.03773e-006 -90.0195 8.13162e-007 90.4881 1.11373e-005 178.931 
10975 2.25068 -93.9825 0 0 0.250097 86.7681 0.445708 0.0254713 0 0 1 0 0 180 0.00363511 179.962 2.25068e-005 86.0175 1.2294e-008 90.0255 1.06215e-006 -90.0199 8.32317e-007 90.4996 1.11371e-005 178.906 
11233.2 2.3039 -94.0767 0 0 0.256012 86.6916 0.445708 0.0260716 0 0 1 0 0 180 0.00363592 179.961 2.3039e-005 85.9233 1.25833e-008 90.0261 1.08714e-006 -90.0204 8.51923e-007 90.5114 1.11368e-005 178.88 
11497.6 2.35839 -94.1731 0 0 0.262068 86.6133 0.445709 0.026686 0 0 1 0 0 180 0.00363678 179.959 2.35839e-005 85.8269 1.28795e-008 90.0267 1.11272e-006 -90.0209 8.71993e-007 90.5234 1.11366e-005 178.854 
11768.1 2.41418 -94.2718 0 0 0.268269 86.5331 0.44571 0.0273151 0 0 1 0 0 180 0.00363768 179.957 2.41418e-005 85.7282 1.31825e-008 90.0273 1.1389e-006 -90.0214 8.92537e-007 90.5357 1.11363e-005 178.827 
12045 2.47131 -94.3728 0 0 0.274618 86.451 0.44571 0.027959 0 0 1 0 0 180 0.00363862 179.955 2.47131e-005 85.6272 1.34928e-008 90.028 1.1657e-006 -90.0219 9.13566e-007 90.5483 1.1136e-005 178.8 
12328.5 2.5298 -94.4763 0 0 0.281119 86.3669 0.445711 0.0286181 0 0 1 0 0 180 0.0036396 179.953 2.5298e-005 85.5237 1.38103e-008 90.0286 1.19313e-006 -90.0224 9.35091e-007 90.5612 1.11357e-005 178.772 
12618.6 2.58969 -94.5823 0 0 0.287777 86.2808 0.445711 0.0292928 0 0 1 0 0 180 0.00364063 179.951 2.58969e-005 85.4177 1.41353e-008 90.0293 1.2212e-006 -90.0229 9.57126e-007 90.5745 1.11354e-005 178.743 
12915.5 2.65103 -94.6908 0 0 0.294593 86.1926 0.445712 0.0299835 0 0 1 0 0 180 0.00364171 179.949 2.65103e-005 85.3092 1.44679e-008 90.03 1.24994e-006 -90.0235 9.79681e-007 90.588 1.1135e-005 178.713 
13219.4 2.71383 -94.8019 0 0 0.301574 86.1023 0.445713 0.0306905 0 0 1 0 0 180 0.00364285 179.946 2.71383e-005 85.1981 1.48084e-008 90.0307 1.27935e-006 -90.024 1.00277e-006 90.6018 1.11347e-005 178.683 
13530.5 2.77814 -94.9156 0 0 0.308722 86.0098 0.445714 0.0314143 0 0 1 0 0 180 0.00364403 179.944 2.77814e-005 85.0844 1.51568e-008 90.0314 1.30945e-006 -90.0246 1.0264e-006 90.616 1.11343e-005 178.652 
13848.9 2.84399 -95.0321 0 0 0.316043 85.9151 0.445714 0.0321553 0 0 1 0 0 180 0.00364527 179.941 2.84399e-005 84.9679 1.55135e-008 90.0322 1.34026e-006 -90.0252 1.0506e-006 90.6305 1.11339e-005 178.621 
14174.7 2.91144 -95.1514 0 0 0.323539 85.8181 0.445715 0.0329138 0 0 1 0 0 180 0.00364658 179.938 2.91144e-005 84.8486 1.58786e-008 90.0329 1.3718e-006 -90.0258 1.07536e-006 90.6454 1.11335e-005 178.589 
14508.3 2.9805 -95.2736 0 0 0.331216 85.7187 0.445716 0.0336902 0 0 1 0 0 180 0.00364794 179.935 2.9805e-005 84.7264 1.62523e-008 90.0337 1.40408e-006 -90.0264 1.10071e-006 90.6606 1.11331e-005 178.556 
14849.7 3.05123 -95.3987 0 0 0.339079 85.6169 0.445717 0.0344851 0 0 1 0 0 180 0.00364937 179.932 3.05123e-005 84.6013 1.66347e-008 90.0345 1.43711e-006 -90.027 1.12666e-006 90.6761 1.11326e-005 178.522 
15199.1 3.12367 -95.5268 0 0 0.347132 85.5127 0.445718 0.0352988 0 0 1 0 0 180 0.00365087 179.928 3.12367e-005 84.4732 1.70262e-008 90.0353 1.47093e-006 -90.0276 1.15323e-006 90.6921 1.11322e-005 178.487 
15556.8 3.19786 -95.658 0 0 0.355379 85.4059 0.445719 0.0361318 0 0 1 0 0 180 0.00365244 179.925 3.19786e-005 84.342 1.74269e-008 90.0361 1.50554e-006 -90.0283 1.18042e-006 90.7084 1.11317e-005 178.452 
15922.8 3.27384 -95.7924 0 0 0.363826 85.2966 0.44572 0.0369846 0 0 1 0 0 180 0.00365408 179.921 3.27384e-005 84.2076 1.7837e-008 90.037 1.54096e-006 -90.029 1.20826e-006 90.7251 1.11312e-005 178.416 
16297.5 3.35167 -95.9301 0 0 0.372478 85.1845 0.445721 0.0378577 0 0 1 0 0 180 0.0036558 179.917 3.35167e-005 84.0699 1.82568e-008 90.0379 1.57722e-006 -90.0297 1.23676e-006 90.7421 1.11306e-005 178.379 
16681 3.43139 -96.0711 0 0 0.381341 85.0698 0.445722 0.0387515 0 0 1 0 0 180 0.00365761 179.912 3.43139e-005 83.9289 1.86864e-008 90.0388 1.61433e-006 -90.0304 1.26593e-006 90.7596 1.11301e-005 178.341 
17073.5 3.51304 -96.2155 0 0 0.390419 84.9522 0.445723 0.0396665 0 0 1 0 0 180 0.0036595 179.908 3.51304e-005 83.7845 1.91262e-008 90.0397 1.65231e-006 -90.0311 1.2958e-006 90.7775 1.11295e-005 178.302 
17475.3 3.59668 -96.3634 0 0 0.399718 84.8317 0.445724 0.0406032 0 0 1 0 0 180 0.00366148 179.903 3.59668e-005 83.6366 1.95763e-008 90.0406 1.69119e-006 -90.0318 1.32637e-006 90.7959 1.11289e-005 178.262 
17886.5 3.68235 -96.5149 0 0 0.409244 84.7083 0.445726 0.0415623 0 0 1 0 0 180 0.00366356 179.897 3.68235e-005 83.4851 2.0037e-008 90.0416 1.73098e-006 -90.0326 1.35767e-006 90.8146 1.11282e-005 178.222 
18307.4 3.77012 -96.6701 0 0 0.419002 84.5819 0.445727 0.0425441 0 0 1 0 0 180 0.00366573 179.892 3.77012e-005 83.3299 2.05086e-008 90.0425 1.77171e-006 -90.0333 1.38971e-006 90.8338 1.11275e-005 178.18 
18738.2 3.86004 -96.8291 0 0 0.429 84.4523 0.445729 0.0435493 0 0 1 0 0 180 0.00366801 179.886 3.86004e-005 83.1709 2.09912e-008 90.0435 1.81339e-006 -90.0341 1.42252e-006 90.8535 1.11268e-005 178.138 
19179.1 3.95215 -96.992 0 0 0.439243 84.3196 0.44573 0.0445785 0 0 1 0 0 180 0.0036704 179.879 3.95215e-005 83.008 2.14852e-008 90.0446 1.85606e-006 -90.0349 1.4561e-006 90.8736 1.11261e-005 178.094 
19630.4 4.04653 -97.1589 0 0 0.449738 84.1835 0.445732 0.0456321 0 0 1 0 0 180 0.00367291 179.872 4.04653e-005 82.8411 2.19909e-008 90.0456 1.89973e-006 -90.0357 1.49048e-006 90.8942 1.11253e-005 178.05 
20092.3 4.14323 -97.3299 0 0 0.460492 84.0441 0.445733 0.0467109 0 0 1 0 0 180 0.00367553 179.865 4.14323e-005 82.6701 2.25084e-008 90.0467 1.94443e-006 -90.0366 1.52568e-006 90.9152 1.11244e-005 178.005 
20565.1 4.24231 -97.5051 0 0 0.47151 83.9012 0.445735 0.0478154 0 0 1 0 0 180 0.00367828 179.858 4.24231e-005 82.4949 2.30382e-008 90.0478 1.99018e-006 -90.0375 1.56171e-006 90.9368 1.11236e-005 177.958 
21049 4.34384 -97.6847 0 0 0.482802 83.7548 0.445737 0.0489462 0 0 1 0 0 180 0.00368116 179.849 4.34384e-005 82.3153 2.35804e-008 90.0489 2.037e-006 -90.0383 1.59861e-006 90.9589 1.11227e-005 177.911 
21544.3 4.44788 -97.8686 0 0 0.494373 83.6047 0.445739 0.050104 0 0 1 0 0 180 0.00368418 179.84 4.44788e-005 82.1314 2.41354e-008 90.0501 2.08493e-006 -90.0392 1.63638e-006 90.9815 1.11217e-005 177.862 
22051.3 4.55451 -98.0572 0 0 0.506231 83.4508 0.445741 0.0512895 0 0 1 0 0 180 0.00368734 179.831 4.55451e-005 81.9428 2.47034e-008 90.0513 2.13398e-006 -90.0402 1.67505e-006 91.0046 1.11207e-005 177.812 
22570.2 4.66378 -98.2504 0 0 0.518386 83.2931 0.445743 0.0525032 0 0 1 0 0 180 0.00369066 179.821 4.66378e-005 81.7496 2.52848e-008 90.0525 2.18419e-006 -90.0411 1.71465e-006 91.0283 1.11197e-005 177.762 
23101.3 4.77577 -98.4484 0 0 0.530843 83.1314 0.445745 0.053746 0 0 1 0 0 180 0.00369413 179.81 4.77577e-005 81.5516 2.58799e-008 90.0537 2.23557e-006 -90.0421 1.75519e-006 91.0526 1.11186e-005 177.71 
23644.9 4.89057 -98.6513 0 0 0.543613 82.9656 0.445747 0.0550185 0 0 1 0 0 180 0.00369777 179.799 4.89057e-005 81.3487 2.6489e-008 90.055 2.28817e-006 -90.0431 1.7967e-006 91.0774 1.11175e-005 177.656 
24201.3 5.00824 -98.8594 0 0 0.556703 82.7956 0.44575 0.0563215 0 0 1 0 0 180 0.00370159 179.787 5.00824e-005 81.1406 2.71125e-008 90.0563 2.342e-006 -90.0441 1.8392e-006 91.1028 1.11162e-005 177.602 
24770.8 5.12887 -99.0726 0 0 0.570123 82.6212 0.445752 0.0576556 0 0 1 0 0 180 0.00370559 179.774 5.12887e-005 80.9274 2.77506e-008 90.0577 2.3971e-006 -90.0452 1.88272e-006 91.1288 1.1115e-005 177.547 
25353.6 5.25253 -99.2912 0 0 0.583882 82.4424 0.445755 0.0590218 0 0 1 0 0 180 0.00370978 179.76 5.25253e-005 80.7088 2.84038e-008 90.059 2.4535e-006 -90.0462 1.92728e-006 91.1554 1.11137e-005 177.49 
25950.2 5.37933 -99.5154 0 0 0.59799 82.2591 0.445758 0.0604206 0 0 1 0 0 180 0.00371417 179.745 5.37933e-005 80.4846 2.90724e-008 90.0604 2.51122e-006 -90.0473 1.9729e-006 91.1826 1.11123e-005 177.432 
26560.9 5.50933 -99.7452 0 0 0.612456 82.071 0.445761 0.061853 0 0 1 0 0 180 0.00371877 179.729 5.50933e-005 80.2548 2.97567e-008 90.0619 2.57029e-006 -90.0485 2.01962e-006 91.2105 1.11108e-005 177.373 
27185.9 5.64265 -99.9809 0 0 0.627291 81.878 0.445764 0.0633197 0 0 1 0 0 180 0.00372359 179.712 5.64265e-005 80.0191 3.04571e-008 90.0633 2.63076e-006 -90.0496 2.06747e-006 91.2391 1.11093e-005 177.312 
