f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f jV0500m jV0500f jV0800m jV0800f jV1000m jV1000f jV1400m jV1400f jV1500m jV1500f 
4.64159 0.484519 -179.994 0.999241 -1.00928e-005 0.00221824 0.00498951 0.781943 -5.04291e-006 0 0 0.00177155 -179.994 0.00140925 -179.994 0 0 0.002201 -179.995 1 0 0.000533554 179.979 0.00175796 0.00646374 0.00173333 -179.994 0 0 0 0 9.12182e-015 90 1.64398e-017 -89.9935 3.11935e-014 -90 2.1996e-016 -89.9935 3.23972e-007 -179.999 
4.75081 0.484519 -179.993 0.999241 -1.03303e-005 0.00221824 0.00510692 0.781943 -5.16158e-006 0 0 0.00177155 -179.993 0.00140925 -179.993 0 0 0.002201 -179.995 1 0 0.000533554 179.979 0.00175796 0.00661584 0.00173333 -179.993 0 0 0 0 9.33647e-015 90 1.68266e-017 -89.9934 3.19275e-014 -90 2.25136e-016 -89.9934 3.23972e-007 -179.999 
4.8626 0.484519 -179.993 0.999241 -1.05734e-005 0.00221824 0.00522709 0.781943 -5.28304e-006 0 0 0.00177155 -179.993 0.00140925 -179.993 0 0 0.002201 -179.995 1 0 0.000533554 179.978 0.00175796 0.00677152 0.00173333 -179.993 0 0 0 0 9.55616e-015 90 1.72226e-017 -89.9932 3.26788e-014 -90 2.30434e-016 -89.9932 3.23972e-007 -179.999 
4.97702 0.484519 -179.993 0.999241 -1.08222e-005 0.00221824 0.00535008 0.781943 -5.40735e-006 0 0 0.00177155 -179.993 0.00140925 -179.993 0 0 0.002201 -179.995 1 0 0.000533554 179.978 0.00175796 0.00693086 0.00173333 -179.993 0 0 0 0 9.78103e-015 90 1.76278e-017 -89.9931 3.34477e-014 -90 2.35856e-016 -89.9931 3.23972e-007 -179.999 
5.09414 0.484519 -179.993 0.999241 -1.10769e-005 0.00221824 0.00547598 0.781943 -5.53459e-006 0 0 0.00177155 -179.993 0.00140925 -179.993 0 0 0.002201 -179.995 1 0 0.000533554 179.977 0.00175796 0.00709395 0.00173333 -179.993 0 0 0 0 1.00112e-014 90 1.80426e-017 -89.9929 3.42348e-014 -90 2.41406e-016 -89.9929 3.23972e-007 -179.999 
5.21401 0.484519 -179.993 0.999241 -1.13375e-005 0.00221824 0.00560483 0.781943 -5.66483e-006 0 0 0.00177155 -179.993 0.00140925 -179.993 0 0 0.002201 -179.994 1 0 0.000533554 179.977 0.00175796 0.00726088 0.00173333 -179.993 0 0 0 0 1.02468e-014 90 1.84672e-017 -89.9927 3.50404e-014 -90 2.47087e-016 -89.9927 3.23972e-007 -179.999 
5.3367 0.484519 -179.993 0.999241 -1.16043e-005 0.00221824 0.00573672 0.781943 -5.79813e-006 0 0 0.00177155 -179.993 0.00140925 -179.993 0 0 0.002201 -179.994 1 0 0.000533554 179.976 0.00175796 0.00743173 0.00173333 -179.993 0 0 0 0 1.04879e-014 90 1.89017e-017 -89.9926 3.58649e-014 -90 2.52901e-016 -89.9925 3.23972e-007 -179.999 
5.46228 0.484519 -179.992 0.999241 -1.18774e-005 0.00221824 0.00587171 0.781943 -5.93456e-006 0 0 0.00177155 -179.992 0.00140925 -179.992 0 0 0.002201 -179.994 1 0 0.000533554 179.976 0.00175796 0.00760661 0.00173333 -179.992 0 0 0 0 1.07347e-014 90 1.93465e-017 -89.9924 3.67088e-014 -90 2.58852e-016 -89.9924 3.23972e-007 -179.999 
5.59081 0.484519 -179.992 0.999241 -1.21569e-005 0.00221824 0.00600988 0.781943 -6.07421e-006 0 0 0.00177155 -179.992 0.00140925 -179.992 0 0 0.002201 -179.994 1 0 0.000533554 179.975 0.00175796 0.0077856 0.00173333 -179.992 0 0 0 0 1.09873e-014 90 1.98018e-017 -89.9922 3.75726e-014 -90 2.64943e-016 -89.9922 3.23972e-007 -179.999 
5.72237 0.484519 -179.992 0.999241 -1.24429e-005 0.00221824 0.0061513 0.781943 -6.21714e-006 0 0 0.00177155 -179.992 0.00140925 -179.992 0 0 0.002201 -179.994 1 0 0.000533554 179.975 0.00175796 0.0079688 0.00173333 -179.992 0 0 0 0 1.12458e-014 90 2.02677e-017 -89.992 3.84568e-014 -90 2.71177e-016 -89.992 3.23972e-007 -179.999 
5.85702 0.484519 -179.992 0.999241 -1.27357e-005 0.00221824 0.00629604 0.781943 -6.36344e-006 0 0 0.00177155 -179.992 0.00140925 -179.992 0 0 0.002201 -179.994 1 0 0.000533554 179.974 0.00175796 0.00815632 0.00173333 -179.992 0 0 0 0 1.15104e-014 90 2.07446e-017 -89.9918 3.93617e-014 -90 2.77559e-016 -89.9918 3.23972e-007 -179.999 
5.99484 0.484519 -179.992 0.999241 -1.30354e-005 0.00221824 0.0064442 0.781943 -6.51317e-006 0 0 0.00177155 -179.992 0.00140925 -179.992 0 0 0.002201 -179.994 1 0 0.000533554 179.973 0.00175796 0.00834824 0.00173333 -179.992 0 0 0 0 1.17813e-014 90 2.12328e-017 -89.9916 4.02879e-014 -90 2.8409e-016 -89.9916 3.23972e-007 -179.998 
6.13591 0.484519 -179.991 0.999241 -1.33421e-005 0.00221824 0.00659583 0.781943 -6.66644e-006 0 0 0.00177155 -179.991 0.00140925 -179.991 0 0 0.002201 -179.993 1 0 0.000533554 179.973 0.00175796 0.00854469 0.00173333 -179.991 0 0 0 0 1.20585e-014 90 2.17324e-017 -89.9914 4.12359e-014 -90 2.90775e-016 -89.9914 3.23972e-007 -179.998 
6.28029 0.484519 -179.991 0.999241 -1.36561e-005 0.00221824 0.00675104 0.781943 -6.8233e-006 0 0 0.00177155 -179.991 0.00140925 -179.991 0 0 0.002201 -179.993 1 0 0.000533554 179.972 0.00175796 0.00874575 0.00173333 -179.991 0 0 0 0 1.23423e-014 90 2.22438e-017 -89.9912 4.22062e-014 -90 2.97617e-016 -89.9912 3.23972e-007 -179.998 
6.42807 0.484519 -179.991 0.999241 -1.39774e-005 0.00221824 0.0069099 0.781943 -6.98386e-006 0 0 0.00177155 -179.991 0.00140925 -179.991 0 0 0.002201 -179.993 1 0 0.000533554 179.971 0.00175796 0.00895155 0.00173333 -179.991 0 0 0 0 1.26327e-014 90 2.27672e-017 -89.991 4.31994e-014 -90 3.0462e-016 -89.991 3.23972e-007 -179.998 
6.57933 0.484519 -179.991 0.999241 -1.43063e-005 0.00221824 0.0070725 0.781943 -7.1482e-006 0 0 0.00177155 -179.991 0.00140925 -179.991 0 0 0.002201 -179.993 1 0 0.000533554 179.971 0.00175796 0.00916219 0.00173333 -179.991 0 0 0 0 1.29299e-014 90 2.3303e-017 -89.9908 4.42159e-014 -90 3.11788e-016 -89.9908 3.23972e-007 -179.998 
6.73415 0.484519 -179.991 0.999241 -1.4643e-005 0.00221824 0.00723892 0.781943 -7.31641e-006 0 0 0.00177155 -179.991 0.00140925 -179.991 0 0 0.002201 -179.993 1 0 0.000533554 179.97 0.00175796 0.00937778 0.00173333 -179.991 0 0 0 0 1.32342e-014 90 2.38513e-017 -89.9906 4.52564e-014 -90 3.19125e-016 -89.9906 3.23972e-007 -179.998 
6.89261 0.484519 -179.99 0.999241 -1.49875e-005 0.00221824 0.00740926 0.781943 -7.48857e-006 0 0 0.00177155 -179.99 0.00140925 -179.99 0 0 0.002201 -179.993 1 0 0.000533554 179.969 0.00175796 0.00959845 0.00173333 -179.99 0 0 0 0 1.35456e-014 90 2.44125e-017 -89.9904 4.63213e-014 -90 3.26634e-016 -89.9904 3.23972e-007 -179.998 
7.0548 0.484519 -179.99 0.999241 -1.53402e-005 0.00221824 0.00758361 0.781943 -7.66478e-006 0 0 0.00177155 -179.99 0.00140925 -179.99 0 0 0.002201 -179.992 1 0 0.000533554 179.969 0.00175796 0.00982431 0.00173333 -179.99 0 0 0 0 1.38644e-014 90 2.4987e-017 -89.9902 4.74113e-014 -90 3.3432e-016 -89.9902 3.23972e-007 -179.998 
7.22081 0.484519 -179.99 0.999241 -1.57012e-005 0.00221824 0.00776206 0.781943 -7.84514e-006 0 0 0.00177155 -179.99 0.00140925 -179.99 0 0 0.002201 -179.992 1 0 0.000533554 179.968 0.00175796 0.0100555 0.00173333 -179.99 0 0 0 0 1.41906e-014 90 2.5575e-017 -89.9899 4.85269e-014 -90 3.42187e-016 -89.9899 3.23972e-007 -179.998 
7.39072 0.484519 -179.99 0.999241 -1.60706e-005 0.00221824 0.00794471 0.781943 -8.02975e-006 0 0 0.00177155 -179.99 0.00140925 -179.99 0 0 0.002201 -179.992 1 0 0.000533554 179.967 0.00175796 0.0102921 0.00173333 -179.99 0 0 0 0 1.45245e-014 90 2.61768e-017 -89.9897 4.96688e-014 -90 3.50239e-016 -89.9897 3.23972e-007 -179.998 
7.56463 0.484519 -179.989 0.999241 -1.64488e-005 0.00221824 0.00813165 0.781943 -8.21869e-006 0 0 0.00177155 -179.989 0.00140925 -179.989 0 0 0.002201 -179.992 1 0 0.000533554 179.966 0.00175796 0.0105343 0.00173333 -179.989 0 0 0 0 1.48663e-014 90 2.67927e-017 -89.9894 5.08376e-014 -90 3.58481e-016 -89.9894 3.23972e-007 -179.998 
7.74264 0.484519 -179.989 0.999241 -1.68359e-005 0.00221824 0.008323 0.781943 -8.41209e-006 0 0 0.00177155 -179.989 0.00140925 -179.989 0 0 0.002201 -179.992 1 0 0.000533554 179.966 0.00175796 0.0107822 0.00173333 -179.989 0 0 0 0 1.52161e-014 90 2.74232e-017 -89.9892 5.20338e-014 -90 3.66916e-016 -89.9892 3.23972e-007 -179.998 
7.92483 0.484519 -179.989 0.999241 -1.7232e-005 0.00221824 0.00851885 0.781943 -8.61003e-006 0 0 0.00177155 -179.989 0.00140925 -179.989 0 0 0.002201 -179.991 1 0 0.000533554 179.965 0.00175796 0.0110359 0.00173333 -179.989 0 0 0 0 1.55742e-014 90 2.80685e-017 -89.9889 5.32582e-014 -90 3.7555e-016 -89.9889 3.23972e-007 -179.998 
8.11131 0.484519 -179.989 0.999241 -1.76375e-005 0.00221824 0.00871931 0.781943 -8.81264e-006 0 0 0.00177155 -179.989 0.00140925 -179.989 0 0 0.002201 -179.991 1 0 0.000533554 179.964 0.00175796 0.0112956 0.00173333 -179.989 0 0 0 0 1.59406e-014 90 2.8729e-017 -89.9887 5.45115e-014 -90 3.84387e-016 -89.9887 3.23972e-007 -179.998 
8.30218 0.484519 -179.988 0.999241 -1.80525e-005 0.00221824 0.00892448 0.781943 -9.02001e-006 0 0 0.00177155 -179.988 0.00140925 -179.988 0 0 0.002201 -179.991 1 0 0.000533554 179.963 0.00175796 0.0115614 0.00173333 -179.988 0 0 0 0 1.63157e-014 90 2.9405e-017 -89.9884 5.57942e-014 -90 3.93432e-016 -89.9884 3.23972e-007 -179.998 
8.49753 0.484519 -179.988 0.999241 -1.84773e-005 0.00221824 0.00913448 0.781943 -9.23226e-006 0 0 0.00177155 -179.988 0.00140925 -179.988 0 0 0.002201 -179.991 1 0 0.000533554 179.962 0.00175796 0.0118334 0.00173333 -179.988 0 0 0 0 1.66997e-014 90 3.00969e-017 -89.9881 5.71071e-014 -90 4.0269e-016 -89.9881 3.23972e-007 -179.998 
8.69749 0.484519 -179.988 0.999241 -1.89121e-005 0.00221824 0.00934943 0.781943 -9.4495e-006 0 0 0.00177155 -179.988 0.00140925 -179.988 0 0 0.002201 -179.991 1 0 0.000533554 179.961 0.00175796 0.0121119 0.00173333 -179.988 0 0 0 0 1.70926e-014 90 3.08051e-017 -89.9879 5.84509e-014 -90 4.12166e-016 -89.9879 3.23972e-007 -179.998 
8.90215 0.484519 -179.988 0.999241 -1.93571e-005 0.00221824 0.00956943 0.781943 -9.67186e-006 0 0 0.00177155 -179.988 0.00140925 -179.988 0 0 0.002201 -179.99 1 0 0.000533554 179.961 0.00175796 0.0123969 0.00173333 -179.988 0 0 0 0 1.74948e-014 90 3.153e-017 -89.9876 5.98263e-014 -90 4.21864e-016 -89.9876 3.23972e-007 -179.998 
9.11163 0.484519 -179.987 0.999241 -1.98126e-005 0.00221824 0.00979461 0.781943 -9.89945e-006 0 0 0.00177155 -179.987 0.00140925 -179.987 0 0 0.002201 -179.99 1 0 0.000533554 179.96 0.00175796 0.0126886 0.00173333 -179.987 0 0 0 0 1.79065e-014 90 3.22719e-017 -89.9873 6.1234e-014 -90 4.31791e-016 -89.9873 3.23972e-007 -179.998 
9.32603 0.484519 -179.987 0.999241 -2.02788e-005 0.00221824 0.0100251 0.781943 -1.01324e-005 0 0 0.00177155 -179.987 0.00140925 -179.987 0 0 0.002201 -179.99 1 0 0.000533554 179.959 0.00175796 0.0129872 0.00173333 -179.987 0 0 0 0 1.83279e-014 90 3.30313e-017 -89.987 6.26749e-014 -90 4.41952e-016 -89.987 3.23972e-007 -179.998 
9.54548 0.484519 -179.987 0.999241 -2.0756e-005 0.00221824 0.010261 0.781943 -1.03708e-005 0 0 0.00177155 -179.987 0.00140925 -179.987 0 0 0.002201 -179.99 1 0 0.000533554 179.958 0.00175796 0.0132928 0.00173333 -179.987 0 0 0 0 1.87591e-014 90 3.38086e-017 -89.9867 6.41497e-014 -90 4.52351e-016 -89.9867 3.23972e-007 -179.998 
9.7701 0.484519 -179.986 0.999241 -2.12444e-005 0.00221824 0.0105024 0.781943 -1.06149e-005 0 0 0.00177155 -179.986 0.00140925 -179.986 0 0 0.002201 -179.989 1 0 0.000533554 179.957 0.00175796 0.0136056 0.00173333 -179.986 0 0 0 0 1.92006e-014 90 3.46041e-017 -89.9864 6.56593e-014 -90 4.62995e-016 -89.9864 3.23972e-007 -179.998 
10 0.484519 -179.986 0.999241 -2.17443e-005 0.00221824 0.0107496 0.781943 -1.08646e-005 0 0 0.00177155 -179.986 0.00140925 -179.986 0 0 0.002201 -179.989 1 0 0.000533554 179.956 0.00175796 0.0139257 0.00173333 -179.986 0 0 0 0 1.96524e-014 90 3.54184e-017 -89.986 6.72043e-014 -90 4.7389e-016 -89.986 3.23972e-007 -179.997 
10.2353 0.484519 -179.986 0.999241 -2.2256e-005 0.00221824 0.0110025 0.781943 -1.11203e-005 0 0 0.00177155 -179.986 0.00140925 -179.986 0 0 0.002201 -179.989 1 0 0.000533554 179.955 0.00175796 0.0142534 0.00173333 -179.986 0 0 0 0 2.01148e-014 90 3.62518e-017 -89.9857 6.87857e-014 -90 4.85041e-016 -89.9857 3.23972e-007 -179.997 
10.4762 0.484519 -179.985 0.999241 -2.27797e-005 0.00221824 0.0112614 0.781943 -1.1382e-005 0 0 0.00177155 -179.985 0.00140925 -179.985 0 0 0.002201 -179.989 1 0 0.000533554 179.954 0.00175796 0.0145888 0.00173333 -179.985 0 0 0 0 2.05881e-014 90 3.71049e-017 -89.9854 7.04043e-014 -90 4.96455e-016 -89.9854 3.23972e-007 -179.997 
10.7227 0.484519 -179.985 0.999241 -2.33157e-005 0.00221824 0.0115264 0.781943 -1.16498e-005 0 0 0.00177155 -179.985 0.00140925 -179.985 0 0 0.002201 -179.988 1 0 0.000533554 179.952 0.00175796 0.0149321 0.00173333 -179.985 0 0 0 0 2.10726e-014 90 3.7978e-017 -89.985 7.2061e-014 -90 5.08137e-016 -89.985 3.23972e-007 -179.997 
10.975 0.484519 -179.985 0.999241 -2.38644e-005 0.00221824 0.0117976 0.781943 -1.19239e-005 0 0 0.00177155 -179.985 0.00140925 -179.985 0 0 0.002201 -179.988 1 0 0.000533554 179.951 0.00175796 0.0152834 0.00173333 -179.985 0 0 0 0 2.15684e-014 90 3.88717e-017 -89.9847 7.37566e-014 -90 5.20094e-016 -89.9847 3.23972e-007 -179.997 
11.2332 0.484519 -179.984 0.999241 -2.44259e-005 0.00221824 0.0120752 0.781943 -1.22045e-005 0 0 0.00177155 -179.984 0.00140925 -179.984 0 0 0.002201 -179.988 1 0 0.000533554 179.95 0.00175796 0.0156431 0.00173333 -179.984 0 0 0 0 2.2076e-014 90 3.97864e-017 -89.9843 7.54922e-014 -90 5.32332e-016 -89.9843 3.23972e-007 -179.997 
11.4976 0.484519 -179.984 0.999241 -2.50007e-005 0.00221824 0.0123594 0.781943 -1.24917e-005 0 0 0.00177155 -179.984 0.00140925 -179.984 0 0 0.002201 -179.988 1 0 0.000533554 179.949 0.00175796 0.0160112 0.00173333 -179.984 0 0 0 0 2.25954e-014 90 4.07226e-017 -89.984 7.72686e-014 -90 5.44859e-016 -89.9839 3.23972e-007 -179.997 
11.7681 0.484519 -179.984 0.999241 -2.5589e-005 0.00221824 0.0126502 0.781943 -1.27856e-005 0 0 0.00177155 -179.984 0.00140925 -179.984 0 0 0.002201 -179.987 1 0 0.000533554 179.948 0.00175796 0.0163879 0.00173333 -179.984 0 0 0 0 2.31271e-014 90 4.16808e-017 -89.9836 7.90868e-014 -90 5.5768e-016 -89.9836 3.23972e-007 -179.997 
12.045 0.484519 -179.983 0.999241 -2.61911e-005 0.00221824 0.0129479 0.781943 -1.30865e-005 0 0 0.00177155 -179.983 0.00140925 -179.983 0 0 0.002201 -179.987 1 0 0.000533554 179.947 0.00175796 0.0167736 0.00173333 -179.983 0 0 0 0 2.36713e-014 90 4.26616e-017 -89.9832 8.09478e-014 -90 5.70802e-016 -89.9832 3.23972e-007 -179.997 
12.3285 0.484519 -179.983 0.999241 -2.68074e-005 0.00221824 0.0132526 0.781943 -1.33944e-005 0 0 0.00177155 -179.983 0.00140925 -179.983 0 0 0.002201 -179.987 1 0 0.000533554 179.945 0.00175796 0.0171683 0.00173333 -179.983 0 0 0 0 2.42284e-014 90 4.36655e-017 -89.9828 8.28526e-014 -90 5.84234e-016 -89.9828 3.23972e-007 -179.997 
12.6186 0.484519 -179.982 0.999241 -2.74383e-005 0.00221824 0.0135644 0.781943 -1.37096e-005 0 0 0.00177155 -179.982 0.00140925 -179.982 0 0 0.002201 -179.986 1 0 0.000533554 179.944 0.00175796 0.0175722 0.00173333 -179.982 0 0 0 0 2.47985e-014 90 4.4693e-017 -89.9824 8.48022e-014 -90 5.97982e-016 -89.9824 3.23972e-007 -179.997 
12.9155 0.484519 -179.982 0.999241 -2.80839e-005 0.00221824 0.0138836 0.781943 -1.40322e-005 0 0 0.00177155 -179.982 0.00140925 -179.982 0 0 0.002201 -179.986 1 0 0.000533554 179.943 0.00175796 0.0179857 0.00173333 -179.982 0 0 0 0 2.5382e-014 90 4.57446e-017 -89.982 8.67977e-014 -90 6.12053e-016 -89.982 3.23972e-007 -179.997 
13.2194 0.484519 -179.982 0.999241 -2.87447e-005 0.00221824 0.0142103 0.781943 -1.43624e-005 0 0 0.00177155 -179.982 0.00140925 -179.982 0 0 0.002201 -179.986 1 0 0.000533554 179.941 0.00175796 0.018409 0.00173333 -179.982 0 0 0 0 2.59793e-014 90 4.68211e-017 -89.9815 8.88401e-014 -90 6.26455e-016 -89.9815 3.23972e-007 -179.997 
13.5305 0.484519 -179.981 0.999241 -2.94211e-005 0.00221824 0.0145447 0.781943 -1.47004e-005 0 0 0.00177155 -179.981 0.00140925 -179.981 0 0 0.002201 -179.985 1 0 0.000533554 179.94 0.00175796 0.0188421 0.00173333 -179.981 0 0 0 0 2.65906e-014 90 4.79228e-017 -89.9811 9.09306e-014 -90 6.41196e-016 -89.9811 3.23972e-007 -179.997 
13.8489 0.484519 -179.981 0.999241 -3.01134e-005 0.00221824 0.0148869 0.781943 -1.50463e-005 0 0 0.00177155 -179.981 0.00140925 -179.981 0 0 0.002201 -179.985 1 0 0.000533554 179.939 0.00175796 0.0192855 0.00173333 -179.981 0 0 0 0 2.72163e-014 90 4.90505e-017 -89.9807 9.30703e-014 -90 6.56284e-016 -89.9807 3.23972e-007 -179.996 
14.1747 0.484519 -179.98 0.999241 -3.0822e-005 0.00221824 0.0152372 0.781943 -1.54003e-005 0 0 0.00177155 -179.98 0.00140925 -179.98 0 0 0.002201 -179.985 1 0 0.000533554 179.937 0.00175796 0.0197393 0.00173333 -179.98 0 0 0 0 2.78567e-014 90 5.02047e-017 -89.9802 9.52603e-014 -90 6.71727e-016 -89.9802 3.23972e-007 -179.996 
14.5083 0.484519 -179.98 0.999241 -3.15473e-005 0.00221824 0.0155958 0.781943 -1.57627e-005 0 0 0.00177155 -179.98 0.00140925 -179.98 0 0 0.002201 -179.984 1 0 0.000533554 179.936 0.00175796 0.0202038 0.00173333 -179.98 0 0 0 0 2.85122e-014 90 5.13861e-017 -89.9798 9.75019e-014 -90 6.87534e-016 -89.9797 3.23972e-007 -179.996 
14.8497 0.484519 -179.979 0.999241 -3.22897e-005 0.00221824 0.0159628 0.781943 -1.61336e-005 0 0 0.00177155 -179.979 0.00140925 -179.979 0 0 0.002201 -179.984 1 0 0.000533554 179.934 0.00175796 0.0206792 0.00173333 -179.979 0 0 0 0 2.91831e-014 90 5.25952e-017 -89.9793 9.97962e-014 -90 7.03712e-016 -89.9793 3.23972e-007 -179.996 
15.1991 0.484519 -179.979 0.999241 -3.30495e-005 0.00221824 0.0163384 0.781943 -1.65133e-005 0 0 0.00177155 -179.979 0.00140925 -179.979 0 0 0.002201 -179.984 1 0 0.000533554 179.933 0.00175796 0.0211658 0.00173333 -179.979 0 0 0 0 2.98698e-014 90 5.38328e-017 -89.9788 1.02145e-013 -89.9999 7.20271e-016 -89.9788 3.23972e-007 -179.996 
15.5568 0.484519 -179.978 0.999241 -3.38272e-005 0.00221824 0.0167228 0.781943 -1.69018e-005 0 0 0.00177155 -179.978 0.00140925 -179.978 0 0 0.002201 -179.983 1 0 0.000533554 179.931 0.00175796 0.0216639 0.00173333 -179.978 0 0 0 0 3.05727e-014 90 5.50996e-017 -89.9783 1.04548e-013 -89.9999 7.3722e-016 -89.9783 3.23972e-007 -179.996 
15.9228 0.484519 -179.978 0.999241 -3.46231e-005 0.00221824 0.0171164 0.781943 -1.72996e-005 0 0 0.00177155 -179.978 0.00140925 -179.978 0 0 0.002201 -179.983 1 0 0.000533554 179.929 0.00175796 0.0221737 0.00173333 -179.978 0 0 0 0 3.12921e-014 90 5.63961e-017 -89.9778 1.07008e-013 -89.9999 7.54567e-016 -89.9778 3.23972e-007 -179.996 
16.2975 0.484519 -179.977 0.999241 -3.54379e-005 0.00221824 0.0175191 0.781943 -1.77066e-005 0 0 0.00177155 -179.977 0.00140925 -179.977 0 0 0.002201 -179.982 1 0 0.000533554 179.928 0.00175796 0.0226954 0.00173333 -179.977 0 0 0 0 3.20285e-014 90 5.77232e-017 -89.9773 1.09526e-013 -89.9999 7.72323e-016 -89.9772 3.23972e-007 -179.996 
16.681 0.484519 -179.977 0.999241 -3.62718e-005 0.00221824 0.0179314 0.781943 -1.81233e-005 0 0 0.00177155 -179.977 0.00140925 -179.977 0 0 0.002201 -179.982 1 0 0.000533554 179.926 0.00175796 0.0232295 0.00173333 -179.977 0 0 0 0 3.27821e-014 90 5.90815e-017 -89.9767 1.12104e-013 -89.9999 7.90497e-016 -89.9767 3.23972e-007 -179.996 
17.0735 0.484519 -179.976 0.999241 -3.71253e-005 0.00221824 0.0183533 0.781943 -1.85498e-005 0 0 0.00177155 -179.976 0.00140925 -179.976 0 0 0.002201 -179.982 1 0 0.000533554 179.924 0.00175796 0.0237761 0.00173333 -179.976 0 0 0 0 3.35535e-014 90 6.04717e-017 -89.9762 1.14741e-013 -89.9999 8.09098e-016 -89.9762 3.23972e-007 -179.996 
17.4753 0.484519 -179.976 0.999241 -3.79989e-005 0.00221824 0.0187852 0.781943 -1.89862e-005 0 0 0.00177155 -179.976 0.00140925 -179.976 0 0 0.002201 -179.981 1 0 0.000533554 179.922 0.00175796 0.0243356 0.00173333 -179.976 0 0 0 0 3.43431e-014 90 6.18947e-017 -89.9756 1.17441e-013 -89.9999 8.28137e-016 -89.9756 3.23972e-007 -179.996 
17.8865 0.484519 -179.975 0.999241 -3.8893e-005 0.00221824 0.0192272 0.781943 -1.9433e-005 0 0 0.00177155 -179.975 0.00140925 -179.975 0 0 0.002201 -179.981 1 0 0.000533554 179.921 0.00175796 0.0249082 0.00173333 -179.975 0 0 0 0 3.51512e-014 90 6.33511e-017 -89.975 1.20205e-013 -89.9999 8.47624e-016 -89.975 3.23972e-007 -179.995 
18.3074 0.484519 -179.974 0.999241 -3.98082e-005 0.00221824 0.0196796 0.781943 -1.98903e-005 0 0 0.00177155 -179.975 0.00140925 -179.974 0 0 0.002201 -179.98 1 0 0.000533554 179.919 0.00175796 0.0254943 0.00173333 -179.974 0 0 0 0 3.59783e-014 90 6.48419e-017 -89.9744 1.23033e-013 -89.9999 8.67569e-016 -89.9744 3.23972e-007 -179.995 
18.7382 0.484519 -179.974 0.999241 -4.07449e-005 0.00221824 0.0201427 0.781943 -2.03583e-005 0 0 0.00177155 -179.974 0.00140925 -179.974 0 0 0.002201 -179.98 1 0 0.000533554 179.917 0.00175796 0.0260942 0.00173333 -179.974 0 0 0 0 3.68249e-014 90 6.63676e-017 -89.9738 1.25929e-013 -89.9999 8.87984e-016 -89.9738 3.23972e-007 -179.995 
19.1791 0.484519 -179.973 0.999241 -4.17037e-005 0.00221824 0.0206167 0.781943 -2.08374e-005 0 0 0.00177155 -179.973 0.00140925 -179.973 0 0 0.002201 -179.979 1 0 0.000533555 179.915 0.00175796 0.0267083 0.00173333 -179.973 0 0 0 0 3.76915e-014 90 6.79293e-017 -89.9732 1.28892e-013 -89.9999 9.08879e-016 -89.9732 3.23972e-007 -179.995 
19.6304 0.484519 -179.973 0.999241 -4.2685e-005 0.00221824 0.0211018 0.781943 -2.13277e-005 0 0 0.00177155 -179.973 0.00140925 -179.973 0 0 0.002201 -179.979 1 0 0.000533555 179.913 0.00175796 0.0273367 0.00173333 -179.973 0 0 0 0 3.85784e-014 90 6.95278e-017 -89.9726 1.31925e-013 -89.9999 9.30266e-016 -89.9726 3.23972e-007 -179.995 
20.0923 0.484519 -179.972 0.999241 -4.36895e-005 0.00221824 0.0215984 0.781943 -2.18296e-005 0 0 0.00177155 -179.972 0.00140925 -179.972 0 0 0.002201 -179.978 1 0 0.000533555 179.911 0.00175796 0.02798 0.00173333 -179.972 0 0 0 0 3.94862e-014 90 7.11639e-017 -89.972 1.35029e-013 -89.9999 9.52156e-016 -89.972 3.23972e-007 -179.995 
20.5651 0.484519 -179.971 0.999241 -4.47175e-005 0.00221824 0.0221066 0.781943 -2.23432e-005 0 0 0.00177155 -179.971 0.00140925 -179.971 0 0 0.002201 -179.978 1 0 0.000533555 179.909 0.00175796 0.0286384 0.00173333 -179.971 0 0 0 0 4.04153e-014 90 7.28384e-017 -89.9713 1.38206e-013 -89.9999 9.74561e-016 -89.9713 3.23972e-007 -179.995 
21.049 0.484519 -179.971 0.999241 -4.57698e-005 0.00221824 0.0226268 0.781943 -2.2869e-005 0 0 0.00177155 -179.971 0.00140925 -179.971 0 0 0.002201 -179.977 1 0 0.000533555 179.907 0.00175796 0.0293123 0.00173333 -179.971 0 0 0 0 4.13663e-014 90 7.45524e-017 -89.9706 1.41459e-013 -89.9999 9.97494e-016 -89.9706 3.23972e-007 -179.995 
21.5443 0.484519 -179.97 0.999241 -4.68468e-005 0.00221824 0.0231592 0.781943 -2.34071e-005 0 0 0.00177155 -179.97 0.00140925 -179.97 0 0 0.002201 -179.977 1 0 0.000533555 179.904 0.00175796 0.030002 0.00173333 -179.97 0 0 0 0 4.23397e-014 90 7.63067e-017 -89.9699 1.44787e-013 -89.9999 1.02097e-015 -89.9699 3.23972e-007 -179.995 
22.0513 0.484519 -179.969 0.999241 -4.79491e-005 0.00221824 0.0237042 0.781943 -2.39579e-005 0 0 0.00177155 -179.969 0.00140925 -179.969 0 0 0.002201 -179.976 1 0 0.000533555 179.902 0.00175796 0.030708 0.00173333 -179.969 0 0 0 0 4.3336e-014 90 7.81022e-017 -89.9692 1.48194e-013 -89.9999 1.04499e-015 -89.9692 3.23972e-007 -179.994 
