f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f 9m 9f 10m 10f 11m 11f 12m 12f 13m 13f 14m 14f 15m 15f 16m 16f 17m 17f 18m 18f jV0500m jV0500f jV0800m jV0800f jV1100m jV1100f jV1300m jV1300f jV1700m jV1700f jV1800m jV1800f 
5462.28 0.000476674 90 1 0 602.684 172.536 0.0389794 -9.18377 1 0 1.05921 0.363423 0.405886 -0.343799 0 0 2.17386 172.519 1.77839 172.556 0 0 1.05099 -179.63 1 0 1.04484 0.355142 2.15718 -7.48061 2.12678 172.556 0 0 0 0 0 0 5.57208e-012 89.6562 2.4414e-011 -97.4443 9.06877e-011 -89.7792 3.21665e-010 -97.4442 0.000243684 -7.53211 
5590.81 0.00048789 90 1 0 602.442 172.362 0.0389645 -9.3978 1 0 1.05925 0.371661 0.405871 -0.351619 0 0 2.17298 172.345 1.77767 172.383 0 0 1.05103 -179.622 1 0 1.04488 0.363193 2.15631 -7.65458 2.12593 172.383 0 0 0 0 0 0 5.70299e-012 89.6484 2.49785e-011 -97.6174 9.2824e-011 -89.7742 3.29102e-010 -97.6173 0.000243586 -7.7073 
5722.37 0.000499371 90 1 0 602.189 172.185 0.038949 -9.61672 1 0 1.05929 0.38007 0.405856 -0.359604 0 0 2.17207 172.167 1.77692 172.206 0 0 1.05108 -179.613 1 0 1.04493 0.371411 2.1554 -7.83251 2.12503 172.206 0 0 0 0 0 0 5.83697e-012 89.6404 2.55555e-011 -97.7944 9.50106e-011 -89.7691 3.36705e-010 -97.7944 0.000243484 -7.88647 
5857.02 0.000511122 90 1 0 601.924 172.003 0.0389328 -9.84063 1 0 1.05934 0.388653 0.40584 -0.367757 0 0 2.17111 171.985 1.77614 172.024 0 0 1.05112 -179.605 1 0 1.04497 0.3798 2.15446 -8.01446 2.1241 172.025 0 0 0 0 0 0 5.97409e-012 89.6322 2.61454e-011 -97.9755 9.72488e-011 -89.7639 3.44476e-010 -97.9754 0.000243376 -8.06969 
5994.84 0.000523149 90 1 0 601.647 171.817 0.0389158 -10.0696 1 0 1.05939 0.397414 0.405823 -0.37608 0 0 2.17011 171.799 1.77533 171.839 0 0 1.05117 -179.596 1 0 1.04502 0.388361 2.15346 -8.20053 2.12312 171.839 0 0 0 0 0 0 6.11441e-012 89.6239 2.67483e-011 -98.1607 9.95399e-011 -89.7586 3.5242e-010 -98.1606 0.000243264 -8.25706 
6135.91 0.000535459 90 1 0 601.357 171.628 0.038898 -10.3039 1 0 1.05944 0.406353 0.405806 -0.384575 0 0 2.16907 171.609 1.77447 171.65 0 0 1.05122 -179.587 1 0 1.04507 0.397097 2.15243 -8.3908 2.1221 171.65 0 0 0 0 0 0 6.25802e-012 89.6154 2.73645e-011 -98.35 1.01885e-010 -89.7531 3.60539e-010 -98.3499 0.000243147 -8.44866 
6280.29 0.000548059 90 1 0 601.053 171.433 0.0388794 -10.5434 1 0 1.05949 0.415474 0.405788 -0.393245 0 0 2.16797 171.414 1.77358 171.456 0 0 1.05127 -179.577 1 0 1.04512 0.406011 2.15134 -8.58536 2.12103 171.457 0 0 0 0 0 0 6.40499e-012 89.6068 2.79943e-011 -98.5436 1.04286e-010 -89.7476 3.68837e-010 -98.5435 0.000243025 -8.64458 
6428.07 0.000560955 90 1 0 600.736 171.235 0.0388599 -10.7884 1 0 1.05955 0.424778 0.405769 -0.402092 0 0 2.16683 171.215 1.77264 171.258 0 0 1.05133 -179.568 1 0 1.04517 0.415105 2.1502 -8.78428 2.11991 171.259 0 0 0 0 0 0 6.5554e-012 89.5979 2.86379e-011 -98.7415 1.06743e-010 -89.7419 3.77317e-010 -98.7415 0.000242896 -8.8449 
6579.33 0.000574155 90 1 0 600.404 171.032 0.0388396 -11.0389 1 0 1.0596 0.434269 0.405749 -0.411119 0 0 2.16563 171.012 1.77166 171.056 0 0 1.05139 -179.558 1 0 1.04523 0.42438 2.14902 -8.98767 2.11874 171.056 0 0 0 0 0 0 6.70932e-012 89.5889 2.92956e-011 -98.9439 1.09258e-010 -89.7361 3.85982e-010 -98.9438 0.000242762 -9.04972 
6734.15 0.000587666 90 1 0 600.058 170.824 0.0388183 -11.295 1 0 1.05966 0.443947 0.405728 -0.420329 0 0 2.16438 170.804 1.77064 170.849 0 0 1.05145 -179.548 1 0 1.04528 0.433839 2.14778 -9.19562 2.11751 170.849 0 0 0 0 0 0 6.86685e-012 89.5797 2.99676e-011 -99.1508 1.11833e-010 -89.7303 3.94836e-010 -99.1508 0.000242622 -9.25912 
6892.61 0.000601494 90 1 0 599.695 170.612 0.0387961 -11.557 1 0 1.05973 0.453816 0.405706 -0.429722 0 0 2.16307 170.592 1.76957 170.638 0 0 1.05151 -179.538 1 0 1.04534 0.443484 2.14648 -9.4082 2.11623 170.638 0 0 0 0 0 0 7.02805e-012 89.5703 3.06542e-011 -99.3624 1.14469e-010 -89.7242 4.03883e-010 -99.3623 0.000242475 -9.4732 
7054.8 0.000615648 90 1 0 599.315 170.396 0.0387728 -11.8248 1 0 1.05979 0.463877 0.405683 -0.439302 0 0 2.16171 170.374 1.76845 170.421 0 0 1.05158 -179.528 1 0 1.04541 0.453317 2.14512 -9.62552 2.11489 170.422 0 0 0 0 0 0 7.19303e-012 89.5607 3.13557e-011 -99.5786 1.17167e-010 -89.7181 4.13125e-010 -99.5785 0.000242322 -9.69204 
7220.81 0.000630135 90 1 0 598.919 170.174 0.0387485 -12.0987 1 0 1.05986 0.474132 0.405659 -0.44907 0 0 2.16027 170.152 1.76728 170.2 0 0 1.05165 -179.518 1 0 1.04547 0.46334 2.1437 -9.84766 2.11349 170.201 0 0 0 0 0 0 7.36185e-012 89.5509 3.20723e-011 -99.7996 1.19928e-010 -89.7119 4.22566e-010 -99.7996 0.000242161 -9.91575 
7390.72 0.000644962 90 1 0 598.504 169.947 0.038723 -12.3786 1 0 1.05993 0.484582 0.405634 -0.459029 0 0 2.15878 169.925 1.76605 169.974 0 0 1.05172 -179.507 1 0 1.04554 0.473554 2.14221 -10.0747 2.11203 169.975 0 0 0 0 0 0 7.53462e-012 89.541 3.28043e-011 -100.026 1.22756e-010 -89.7055 4.3221e-010 -100.025 0.000241994 -10.1444 
7564.63 0.000660139 90 1 0 598.07 169.716 0.0386965 -12.6649 1 0 1.06001 0.49523 0.405608 -0.46918 0 0 2.15721 169.693 1.76477 169.744 0 0 1.0518 -179.496 1 0 1.04562 0.48396 2.14066 -10.3068 2.1105 169.744 0 0 0 0 0 0 7.71143e-012 89.5308 3.35518e-011 -100.256 1.25649e-010 -89.699 4.4206e-010 -100.256 0.000241818 -10.3781 
7742.64 0.000675673 90 1 0 597.617 169.479 0.0386687 -12.9575 1 0 1.06009 0.506075 0.405581 -0.479524 0 0 2.15558 169.456 1.76344 169.508 0 0 1.05188 -179.485 1 0 1.04569 0.494561 2.13904 -10.544 2.1089 169.508 0 0 0 0 0 0 7.89236e-012 89.5205 3.43153e-011 -100.492 1.28612e-010 -89.6924 4.52119e-010 -100.492 0.000241635 -10.617 
7924.83 0.000691572 90 1 0 597.143 169.237 0.0386396 -13.2566 1 0 1.06017 0.517121 0.405553 -0.490064 0 0 2.15387 169.213 1.76204 169.266 0 0 1.05196 -179.474 1 0 1.04577 0.505357 2.13734 -10.7864 2.10723 169.266 0 0 0 0 0 0 8.07751e-012 89.5099 3.5095e-011 -100.734 1.31644e-010 -89.6857 4.62391e-010 -100.734 0.000241444 -10.8611 
8111.31 0.000707846 90 1 0 596.648 168.99 0.0386093 -13.5623 1 0 1.06025 0.528367 0.405523 -0.500801 0 0 2.15209 168.966 1.76058 169.02 0 0 1.05205 -179.462 1 0 1.04585 0.516349 2.13557 -11.0341 2.10548 169.02 0 0 0 0 0 0 8.26697e-012 89.4992 3.5891e-011 -100.98 1.34749e-010 -89.6789 4.7288e-010 -100.98 0.000241244 -11.1106 
8302.18 0.000724502 90 1 0 596.131 168.738 0.0385776 -13.8749 1 0 1.06034 0.539815 0.405492 -0.511735 0 0 2.15022 168.712 1.75905 168.768 0 0 1.05214 -179.451 1 0 1.04594 0.527538 2.13372 -11.2872 2.10366 168.768 0 0 0 0 0 0 8.46086e-012 89.4883 3.67037e-011 -101.232 1.37926e-010 -89.6719 4.83587e-010 -101.232 0.000241034 -11.3655 
8497.53 0.00074155 90 1 0 595.59 168.48 0.0385444 -14.1943 1 0 1.06044 0.551465 0.40546 -0.522869 0 0 2.14827 168.454 1.75746 168.511 0 0 1.05223 -179.439 1 0 1.04603 0.538925 2.13179 -11.5458 2.10175 168.511 0 0 0 0 0 0 8.65926e-012 89.4771 3.75333e-011 -101.489 1.41179e-010 -89.6648 4.94518e-010 -101.489 0.000240816 -11.6259 
8697.49 0.000759 90 1 0 595.026 168.216 0.0385098 -14.5207 1 0 1.06053 0.563318 0.405426 -0.534202 0 0 2.14623 168.19 1.75579 168.248 0 0 1.05233 -179.427 1 0 1.04612 0.55051 2.12977 -11.81 2.09976 168.248 0 0 0 0 0 0 8.86229e-012 89.4658 3.83801e-011 -101.752 1.44509e-010 -89.6576 5.05674e-010 -101.752 0.000240588 -11.892 
8902.15 0.00077686 90 1 0 594.436 167.947 0.0384737 -14.8542 1 0 1.06064 0.575372 0.405391 -0.545736 0 0 2.14411 167.92 1.75405 167.979 0 0 1.05243 -179.415 1 0 1.04622 0.562293 2.12765 -12.0798 2.09768 167.98 0 0 0 0 0 0 9.07004e-012 89.4543 3.92443e-011 -102.021 1.47918e-010 -89.6503 5.1706e-010 -102.021 0.000240349 -12.1638 
9111.63 0.00079514 90 1 0 593.82 167.672 0.0384359 -15.1951 1 0 1.06074 0.58763 0.405355 -0.55747 0 0 2.14188 167.644 1.75223 167.705 0 0 1.05254 -179.402 1 0 1.04632 0.574274 2.12545 -12.3555 2.0955 167.705 0 0 0 0 0 0 9.28263e-012 89.4425 4.01261e-011 -102.295 1.51408e-010 -89.6428 5.28679e-010 -102.295 0.0002401 -12.4414 
9326.03 0.00081385 90 1 0 593.177 167.391 0.0383965 -15.5434 1 0 1.06085 0.600089 0.405316 -0.569406 0 0 2.13956 167.363 1.75033 167.425 0 0 1.05265 -179.389 1 0 1.04643 0.586452 2.12315 -12.6371 2.09323 167.425 0 0 0 0 0 0 9.50016e-012 89.4306 4.10258e-011 -102.575 1.54981e-010 -89.6352 5.40533e-010 -102.575 0.00023984 -12.725 
9545.48 0.000833001 90 1 0 592.505 167.104 0.0383553 -15.8992 1 0 1.06097 0.612749 0.405276 -0.581542 0 0 2.13714 167.075 1.74835 167.139 0 0 1.05277 -179.377 1 0 1.04654 0.598827 2.12074 -12.9246 2.09086 167.139 0 0 0 0 0 0 9.72275e-012 89.4185 4.19437e-011 -102.861 1.58638e-010 -89.6275 5.52626e-010 -102.861 0.000239568 -13.0147 
9770.1 0.000852603 90 1 0 591.804 166.811 0.0383124 -16.2627 1 0 1.06109 0.62561 0.405235 -0.593879 0 0 2.13461 166.781 1.74628 166.847 0 0 1.05289 -179.363 1 0 1.04665 0.611398 2.11823 -13.2183 2.08839 166.847 0 0 0 0 0 0 9.95051e-012 89.4061 4.28798e-011 -103.153 1.62382e-010 -89.6197 5.6496e-010 -103.153 0.000239285 -13.3104 
10000 0.000872665 90 1 0 591.072 166.512 0.0382675 -16.634 1 0 1.06121 0.638668 0.405191 -0.606415 0 0 2.13197 166.481 1.74412 166.548 0 0 1.05301 -179.35 1 0 1.04678 0.624163 2.11561 -13.5181 2.0858 166.549 0 0 0 0 0 0 1.01836e-011 89.3936 4.38346e-011 -103.452 1.66215e-010 -89.6117 5.77539e-010 -103.451 0.000238989 -13.6124 
10235.3 0.0008932 90 1 0 590.308 166.206 0.0382207 -17.0133 1 0 1.06134 0.651924 0.405146 -0.61915 0 0 2.12922 166.175 1.74187 166.244 0 0 1.05315 -179.337 1 0 1.0469 0.637121 2.11288 -13.8242 2.08311 166.244 0 0 0 0 0 0 1.0422e-011 89.3809 4.4808e-011 -103.756 1.70138e-010 -89.6036 5.90365e-010 -103.756 0.00023868 -13.9207 
10476.2 0.000914218 90 1 0 589.511 165.895 0.0381719 -17.4007 1 0 1.06148 0.665373 0.405099 -0.632081 0 0 2.12634 165.863 1.73952 165.933 0 0 1.05328 -179.323 1 0 1.04703 0.650268 2.11003 -14.1367 2.0803 165.933 0 0 0 0 0 0 1.0666e-011 89.3679 4.58005e-011 -104.067 1.74155e-010 -89.5954 6.03441e-010 -104.067 0.000238358 -14.2355 
10722.7 0.00093573 90 1 0 588.679 165.576 0.0381209 -17.7963 1 0 1.06162 0.679014 0.40505 -0.645208 0 0 2.12334 165.544 1.73706 165.616 0 0 1.05343 -179.309 1 0 1.04717 0.663603 2.10705 -14.4557 2.07736 165.616 0 0 0 0 0 0 1.09157e-011 89.3548 4.68121e-011 -104.384 1.78268e-010 -89.5871 6.1677e-010 -104.384 0.000238022 -14.5568 
10975 0.000957749 90 1 0 587.812 165.252 0.0380678 -18.2002 1 0 1.06177 0.692844 0.404998 -0.658528 0 0 2.12021 165.218 1.7345 165.292 0 0 1.05357 -179.295 1 0 1.04731 0.677123 2.10394 -14.7812 2.0743 165.292 0 0 0 0 0 0 1.11711e-011 89.3415 4.7843e-011 -104.708 1.82478e-010 -89.5787 6.30353e-010 -104.708 0.000237671 -14.8847 
11233.2 0.000980286 90 1 0 586.907 164.92 0.0380124 -18.6127 1 0 1.06192 0.706858 0.404945 -0.672039 0 0 2.11695 164.886 1.73183 164.961 0 0 1.05373 -179.281 1 0 1.04746 0.690823 2.10071 -15.1134 2.07111 164.962 0 0 0 0 0 0 1.14325e-011 89.328 4.88935e-011 -105.039 1.86788e-010 -89.5701 6.44192e-010 -105.039 0.000237305 -15.2193 
11497.6 0.00100335 90 1 0 585.964 164.582 0.0379546 -19.0338 1 0 1.06208 0.721052 0.40489 -0.685736 0 0 2.11355 164.547 1.72905 164.624 0 0 1.05389 -179.266 1 0 1.04761 0.7047 2.09733 -15.4523 2.06778 164.624 0 0 0 0 0 0 1.16999e-011 89.3143 4.99635e-011 -105.376 1.91201e-010 -89.5614 6.58291e-010 -105.376 0.000236924 -15.5607 
11768.1 0.00102696 90 1 0 584.98 164.237 0.0378944 -19.4636 1 0 1.06225 0.735423 0.404832 -0.699617 0 0 2.11 164.201 1.72615 164.28 0 0 1.05406 -179.252 1 0 1.04777 0.718749 2.09381 -15.7981 2.06431 164.28 0 0 0 0 0 0 1.19735e-011 89.3004 5.10534e-011 -105.72 1.95718e-010 -89.5527 6.72651e-010 -105.72 0.000236526 -15.9091 
12045 0.00105113 90 1 0 583.955 163.885 0.0378317 -19.9023 1 0 1.06242 0.749963 0.404772 -0.713678 0 0 2.1063 163.849 1.72312 163.929 0 0 1.05423 -179.237 1 0 1.04794 0.732965 2.09014 -16.1508 2.06069 163.93 0 0 0 0 0 0 1.22534e-011 89.2863 5.21632e-011 -106.071 2.00343e-010 -89.5438 6.87273e-010 -106.071 0.000236112 -16.2644 
12328.5 0.00107586 90 1 0 582.888 163.526 0.0377663 -20.35 1 0 1.0626 0.764669 0.404709 -0.727913 0 0 2.10245 163.489 1.71997 163.572 0 0 1.05442 -179.222 1 0 1.04811 0.747342 2.08632 -16.5105 2.05692 163.572 0 0 0 0 0 0 1.25398e-011 89.2721 5.3293e-011 -106.428 2.05079e-010 -89.5348 7.02159e-010 -106.428 0.00023568 -16.6267 
12618.6 0.00110118 90 1 0 581.775 163.16 0.0376982 -20.8069 1 0 1.06279 0.779532 0.404644 -0.742319 0 0 2.09844 163.122 1.71669 163.207 0 0 1.0546 -179.207 1 0 1.04829 0.761874 2.08234 -16.8773 2.053 163.207 0 0 0 0 0 0 1.28328e-011 89.2577 5.4443e-011 -106.793 2.09927e-010 -89.5257 7.17309e-010 -106.793 0.00023523 -16.9963 
12915.5 0.00112709 90 1 0 580.616 162.787 0.0376272 -21.2731 1 0 1.06298 0.794546 0.404576 -0.756888 0 0 2.09426 162.748 1.71327 162.835 0 0 1.0548 -179.192 1 0 1.04848 0.776554 2.07819 -17.2513 2.04891 162.835 0 0 0 0 0 0 1.31326e-011 89.2431 5.56131e-011 -107.165 2.1489e-010 -89.5166 7.32726e-010 -107.165 0.000234762 -17.3731 
13219.4 0.00115361 90 1 0 579.41 162.407 0.0375534 -21.7486 1 0 1.06319 0.809703 0.404506 -0.771614 0 0 2.08991 162.367 1.70971 162.455 0 0 1.055 -179.176 1 0 1.04868 0.791374 2.07387 -17.6325 2.04465 162.456 0 0 0 0 0 0 1.34393e-011 89.2284 5.68034e-011 -107.545 2.19972e-010 -89.5073 7.4841e-010 -107.544 0.000234274 -17.7572 
13530.5 0.00118076 90 1 0 578.154 162.019 0.0374765 -22.2337 1 0 1.0634 0.824995 0.404433 -0.786492 0 0 2.08538 161.978 1.70601 162.069 0 0 1.05522 -179.161 1 0 1.04888 0.806327 2.06938 -18.021 2.04022 162.069 0 0 0 0 0 0 1.37531e-011 89.2135 5.80141e-011 -107.931 2.25175e-010 -89.498 7.6436e-010 -107.931 0.000233766 -18.1486 
13848.9 0.00120854 90 1 0 576.847 161.624 0.0373966 -22.7284 1 0 1.06361 0.840412 0.404357 -0.801512 0 0 2.08066 161.582 1.70215 161.675 0 0 1.05544 -179.145 1 0 1.04909 0.821402 2.0647 -18.417 2.03561 161.675 0 0 0 0 0 0 1.40741e-011 89.1985 5.9245e-011 -108.325 2.30502e-010 -89.4885 7.80578e-010 -108.325 0.000233238 -18.5476 
14174.7 0.00123698 90 1 0 575.487 161.222 0.0373134 -23.2328 1 0 1.06384 0.855944 0.404278 -0.816666 0 0 2.07576 161.179 1.69814 161.274 0 0 1.05566 -179.129 1 0 1.0493 0.83659 2.05983 -18.8204 2.03081 161.274 0 0 0 0 0 0 1.44024e-011 89.1833 6.04961e-011 -108.726 2.35956e-010 -89.479 7.97063e-010 -108.726 0.000232688 -18.954 
14508.3 0.00126609 90 1 0 574.073 160.812 0.0372269 -23.7471 1 0 1.06407 0.87158 0.404197 -0.831946 0 0 2.07066 160.768 1.69396 160.865 0 0 1.0559 -179.113 1 0 1.04953 0.851881 2.05477 -19.2313 2.02582 160.866 0 0 0 0 0 0 1.47383e-011 89.1681 6.17675e-011 -109.135 2.41541e-010 -89.4695 8.13814e-010 -109.135 0.000232116 -19.3681 
14849.7 0.00129588 90 1 0 572.603 160.395 0.0371369 -24.2714 1 0 1.06432 0.887309 0.404112 -0.847342 0 0 2.06536 160.35 1.68962 160.449 0 0 1.05615 -179.097 1 0 1.04976 0.867263 2.04951 -19.6497 2.02063 160.449 0 0 0 0 0 0 1.5082e-011 89.1527 6.3059e-011 -109.551 2.47258e-010 -89.4598 8.3083e-010 -109.551 0.000231522 -19.7898 
15199.1 0.00132637 90 1 0 571.075 159.97 0.0370434 -24.8058 1 0 1.06457 0.903119 0.404024 -0.862842 0 0 2.05984 159.924 1.68512 160.025 0 0 1.0564 -179.081 1 0 1.05001 0.882725 2.04404 -20.0758 2.01524 160.026 0 0 0 0 0 0 1.54335e-011 89.1372 6.43706e-011 -109.975 2.53113e-010 -89.4502 8.4811e-010 -109.975 0.000230904 -20.2191 
15556.8 0.00135759 90 1 0 569.486 159.537 0.0369463 -25.3503 1 0 1.06483 0.918996 0.403933 -0.878436 0 0 2.05411 159.49 1.68043 159.594 0 0 1.05667 -179.065 1 0 1.05026 0.898253 2.03835 -20.5096 2.00963 159.594 0 0 0 0 0 0 1.57931e-011 89.1216 6.57021e-011 -110.406 2.59107e-010 -89.4404 8.65653e-010 -110.406 0.000230262 -20.6563 
15922.8 0.00138953 90 1 0 567.837 159.097 0.0368455 -25.9051 1 0 1.0651 0.934927 0.403839 -0.894111 0 0 2.04817 159.048 1.67556 159.155 0 0 1.05694 -179.049 1 0 1.05052 0.913834 2.03245 -20.951 2.00381 159.155 0 0 0 0 0 0 1.6161e-011 89.1059 6.70533e-011 -110.845 2.65245e-010 -89.4307 8.83457e-010 -110.845 0.000229595 -21.1011 
16297.5 0.00142223 90 1 0 566.124 158.649 0.0367408 -26.4702 1 0 1.06538 0.950895 0.403741 -0.909855 0 0 2.04199 158.599 1.67051 158.708 0 0 1.05722 -179.032 1 0 1.05079 0.929453 2.02632 -21.4002 1.99777 158.709 0 0 0 0 0 0 1.65373e-011 89.0901 6.84242e-011 -111.292 2.71529e-010 -89.4209 9.01518e-010 -111.292 0.000228902 -21.5538 
16681 0.0014557 90 1 0 564.346 158.193 0.0366321 -27.0458 1 0 1.06567 0.966887 0.40364 -0.925654 0 0 2.03557 158.142 1.66526 158.254 0 0 1.05751 -179.016 1 0 1.05107 0.945095 2.01996 -21.8571 1.99149 158.254 0 0 0 0 0 0 1.69222e-011 89.0743 6.98143e-011 -111.746 2.77964e-010 -89.4111 9.19834e-010 -111.746 0.000228184 -22.0144 
17073.5 0.00148995 90 1 0 562.502 157.729 0.0365194 -27.6319 1 0 1.06597 0.982884 0.403535 -0.941492 0 0 2.02892 157.678 1.65982 157.792 0 0 1.05782 -179 1 0 1.05136 0.960743 2.01335 -22.3217 1.98499 157.792 0 0 0 0 0 0 1.73159e-011 89.0585 7.12236e-011 -112.208 2.84553e-010 -89.4012 9.38401e-010 -112.208 0.000227438 -22.4827 
17475.3 0.00152501 90 1 0 560.588 157.258 0.0364025 -28.2286 1 0 1.06628 0.99887 0.403427 -0.957355 0 0 2.02202 157.205 1.65417 157.322 0 0 1.05813 -178.984 1 0 1.05165 0.976382 2.00651 -22.7942 1.97823 157.322 0 0 0 0 0 0 1.77186e-011 89.0426 7.26516e-011 -112.678 2.913e-010 -89.3914 9.57216e-010 -112.678 0.000226664 -22.959 
17886.5 0.00156089 90 1 0 558.605 156.779 0.0362814 -28.8359 1 0 1.0666 1.01483 0.403315 -0.973226 0 0 2.01487 156.725 1.64832 156.845 0 0 1.05845 -178.967 1 0 1.05196 0.991992 1.99941 -23.2744 1.97123 156.845 0 0 0 0 0 0 1.81305e-011 89.0268 7.4098e-011 -113.155 2.98209e-010 -89.3816 9.76273e-010 -113.155 0.000225862 -23.4431 
18307.4 0.00159762 90 1 0 556.549 156.292 0.0361558 -29.454 1 0 1.06693 1.03073 0.403199 -0.989088 0 0 2.00745 156.237 1.64225 156.359 0 0 1.05878 -178.951 1 0 1.05228 1.00756 1.99205 -23.7624 1.96398 156.36 0 0 0 0 0 0 1.85518e-011 89.0109 7.55625e-011 -113.641 3.05283e-010 -89.3718 9.95569e-010 -113.64 0.000225031 -23.9351 
18738.2 0.00163522 90 1 0 554.42 155.798 0.0360258 -30.0828 1 0 1.06727 1.04657 0.40308 -1.00492 0 0 1.99977 155.741 1.63597 155.866 0 0 1.05913 -178.935 1 0 1.05261 1.02305 1.98443 -24.2582 1.95647 155.867 0 0 0 0 0 0 1.89827e-011 88.9951 7.70447e-011 -114.134 3.12527e-010 -89.3621 1.0151e-009 -114.133 0.00022417 -24.4349 
19179.1 0.0016737 90 1 0 552.215 155.296 0.0358913 -30.7223 1 0 1.06762 1.06232 0.402957 -1.02071 0 0 1.99182 155.238 1.62947 155.366 0 0 1.05948 -178.919 1 0 1.05295 1.03846 1.97654 -24.7617 1.94869 155.366 0 0 0 0 0 0 1.94235e-011 88.9793 7.85441e-011 -114.634 3.19945e-010 -89.3524 1.03485e-009 -114.634 0.000223279 -24.9425 
19630.4 0.00171308 90 1 0 549.934 154.786 0.035752 -31.3727 1 0 1.06798 1.07796 0.40283 -1.03644 0 0 1.98359 154.726 1.62273 154.858 0 0 1.05985 -178.903 1 0 1.05329 1.05377 1.96837 -25.2728 1.94064 154.858 0 0 0 0 0 0 1.98743e-011 88.9636 8.00601e-011 -115.142 3.2754e-010 -89.3428 1.05483e-009 -115.142 0.000222356 -25.4579 
20092.3 0.00175339 90 1 0 547.573 154.268 0.035608 -32.034 1 0 1.06835 1.09346 0.4027 -1.05207 0 0 1.97508 154.208 1.61577 154.342 0 0 1.06022 -178.887 1 0 1.05365 1.06894 1.95992 -25.7916 1.93231 154.342 0 0 0 0 0 0 2.03353e-011 88.9479 8.15923e-011 -115.658 3.35318e-010 -89.3332 1.07501e-009 -115.658 0.000221402 -25.9811 
20565.1 0.00179465 90 1 0 545.133 153.743 0.0354592 -32.7061 1 0 1.06874 1.10881 0.402565 -1.0676 0 0 1.96627 153.681 1.60857 153.819 0 0 1.06061 -178.872 1 0 1.05402 1.08396 1.95119 -26.318 1.92369 153.819 0 0 0 0 0 0 2.08069e-011 88.9324 8.31401e-011 -116.181 3.43283e-010 -89.3238 1.09541e-009 -116.181 0.000220415 -26.512 
21049 0.00183688 90 1 0 542.611 153.211 0.0353054 -33.3891 1 0 1.06913 1.12397 0.402426 -1.083 0 0 1.95718 153.147 1.60113 153.288 0 0 1.06101 -178.856 1 0 1.0544 1.09881 1.94216 -26.852 1.9148 153.288 0 0 0 0 0 0 2.12892e-011 88.917 8.47028e-011 -116.712 3.5144e-010 -89.3144 1.116e-009 -116.712 0.000219396 -27.0504 
21544.3 0.00188011 90 1 0 540.006 152.671 0.0351466 -34.0829 1 0 1.06954 1.13894 0.402284 -1.09825 0 0 1.94778 152.606 1.59344 152.75 0 0 1.06141 -178.841 1 0 1.05479 1.11345 1.93284 -27.3933 1.9056 152.75 0 0 0 0 0 0 2.17824e-011 88.9017 8.62798e-011 -117.25 3.59792e-010 -89.3052 1.13677e-009 -117.25 0.000218343 -27.5965 
22051.3 0.00192435 90 1 0 537.318 152.124 0.0349828 -34.7876 1 0 1.06995 1.15367 0.402138 -1.11332 0 0 1.93808 152.057 1.58551 152.205 0 0 1.06183 -178.826 1 0 1.05519 1.12788 1.92321 -27.942 1.89612 152.205 0 0 0 0 0 0 2.22869e-011 88.8867 8.78703e-011 -117.795 3.68345e-010 -89.296 1.15773e-009 -117.795 0.000217256 -28.1499 
22570.2 0.00196963 90 1 0 534.543 151.569 0.0348138 -35.503 1 0 1.07038 1.16815 0.401987 -1.1282 0 0 1.92808 151.501 1.57732 151.652 0 0 1.06226 -178.811 1 0 1.0556 1.14205 1.91328 -28.498 1.88633 151.653 0 0 0 0 0 0 2.28028e-011 88.8718 8.94736e-011 -118.348 3.77103e-010 -89.2871 1.17885e-009 -118.348 0.000216134 -28.7108 
23101.3 0.00201598 90 1 0 531.682 151.008 0.0346396 -36.2293 1 0 1.07082 1.18234 0.401833 -1.14285 0 0 1.91776 150.938 1.56888 151.093 0 0 1.06271 -178.797 1 0 1.05602 1.15596 1.90304 -29.061 1.87623 151.093 0 0 0 0 0 0 2.33304e-011 88.8572 9.10889e-011 -118.907 3.86073e-010 -89.2783 1.20014e-009 -118.907 0.000214977 -29.2789 
23644.9 0.00206342 90 1 0 528.734 150.439 0.0344601 -36.9663 1 0 1.07126 1.19623 0.401675 -1.15725 0 0 1.90712 150.368 1.56018 150.526 0 0 1.06316 -178.783 1 0 1.05645 1.16956 1.89249 -29.6311 1.86583 150.527 0 0 0 0 0 0 2.387e-011 88.8428 9.27153e-011 -119.474 3.95258e-010 -89.2697 1.22156e-009 -119.474 0.000213785 -29.8541 
24201.3 0.00211197 90 1 0 525.697 149.864 0.0342753 -37.7139 1 0 1.07172 1.20979 0.401513 -1.17137 0 0 1.89617 149.791 1.55122 149.953 0 0 1.06362 -178.769 1 0 1.0569 1.18284 1.88162 -30.2081 1.85511 149.953 0 0 0 0 0 0 2.44218e-011 88.8286 9.4352e-011 -120.047 4.04663e-010 -89.2612 1.24313e-009 -120.047 0.000212557 -30.4363 
24770.8 0.00216167 90 1 0 522.572 149.282 0.0340851 -38.4721 1 0 1.07219 1.22299 0.401347 -1.1852 0 0 1.8849 149.207 1.54199 149.373 0 0 1.06409 -178.756 1 0 1.05735 1.19577 1.87043 -30.7917 1.84408 149.374 0 0 0 0 0 0 2.49862e-011 88.8148 9.5998e-011 -120.627 4.14296e-010 -89.253 1.26481e-009 -120.627 0.000211294 -31.0253 
