f 1m 1f 2m 2f 3m 3f 4m 4f 5m 5f 6m 6f 7m 7f 8m 8f jV0400m jV0400f jV0600m jV0600f jV0200m jV0200f jV0800m jV0800f 
9.7701e+006 11.7031 89.1307 0 0 0.389567 -0.0106239 0 0 1.09445 179.177 1 0 0.120574 -85.2663 0 0 2.87369e-005 179.112 1.66343e-007 -90.1283 0.00117038 89.1306 0.00146308 -89.7478 
1e+007 11.4339 89.1088 0 0 0.389567 -0.00967514 0 0 1.09444 179.156 1 0 0.117828 -85.1572 0 0 2.87368e-005 179.089 1.70257e-007 -90.132 0.00114347 89.1087 0.00142945 -89.7433 
1.02353e+007 11.171 89.0864 0 0 0.389567 -0.00873158 0 0 1.09443 179.135 1 0 0.115145 -85.0455 0 0 2.87366e-005 179.066 1.74264e-007 -90.1359 0.00111718 89.0863 0.00139659 -89.7387 
1.04762e+007 10.9141 89.0636 0 0 0.389567 -0.00779275 0 0 1.09443 179.114 1 0 0.112525 -84.9313 0 0 2.87365e-005 179.043 1.78364e-007 -90.1397 0.00109149 89.0635 0.00136448 -89.7339 
1.07227e+007 10.6632 89.0402 0 0 0.389567 -0.00685814 0 0 1.09442 179.092 1 0 0.109965 -84.8144 0 0 2.87363e-005 179.019 1.82561e-007 -90.1437 0.0010664 89.0401 0.00133311 -89.729 
1.0975e+007 10.4179 89.0163 0 0 0.389567 -0.00592725 0 0 1.09442 179.069 1 0 0.107466 -84.6948 0 0 2.87362e-005 178.995 1.86856e-007 -90.1477 0.00104188 89.0162 0.00130247 -89.724 
1.12332e+007 10.1784 88.9919 0 0 0.389567 -0.00499957 0 0 1.09441 179.046 1 0 0.105024 -84.5724 0 0 2.8736e-005 178.97 1.91253e-007 -90.1519 0.00101792 88.9918 0.00127252 -89.7188 
1.14976e+007 9.9443 88.9669 0 0 0.389567 -0.00407459 0 0 1.0944 179.023 1 0 0.102639 -84.4473 0 0 2.87358e-005 178.944 1.95753e-007 -90.1561 0.000994517 88.9668 0.00124327 -89.7134 
1.17681e+007 9.71561 88.9414 0 0 0.389567 -0.00315183 0 0 1.0944 178.999 1 0 0.100309 -84.3192 0 0 2.87356e-005 178.918 2.00358e-007 -90.1603 0.00097165 88.9413 0.00121469 -89.7079 
1.2045e+007 9.49218 88.9153 0 0 0.389567 -0.00223078 0 0 1.09439 178.974 1 0 0.0980339 -84.1882 0 0 2.87354e-005 178.892 2.05073e-007 -90.1647 0.000949309 88.9152 0.00118677 -89.7022 
1.23285e+007 9.27388 88.8886 0 0 0.389567 -0.00131094 0 0 1.09438 178.949 1 0 0.0958117 -84.0542 0 0 2.87352e-005 178.864 2.09898e-007 -90.1692 0.000927481 88.8885 0.00115949 -89.6964 
1.26186e+007 9.0606 88.8613 0 0 0.389567 -0.000391814 0 0 1.09437 178.924 1 0 0.0936412 -83.9171 0 0 2.8735e-005 178.837 2.14836e-007 -90.1737 0.000906155 88.8612 0.00113283 -89.6904 
1.29155e+007 8.85222 88.8334 0 0 0.389567 0.00052709 0 0 1.09436 178.897 1 0 0.0915215 -83.7769 0 0 2.87347e-005 178.808 2.19891e-007 -90.1784 0.000885319 88.8333 0.00110679 -89.6842 
1.32194e+007 8.64863 88.8048 0 0 0.389567 0.00144627 0 0 1.09435 178.871 1 0 0.0894512 -83.6335 0 0 2.87345e-005 178.779 2.25065e-007 -90.1831 0.000864963 88.8048 0.00108135 -89.6779 
1.35305e+007 8.44972 88.7756 0 0 0.389567 0.00236623 0 0 1.09434 178.843 1 0 0.0874293 -83.4868 0 0 2.87342e-005 178.749 2.3036e-007 -90.1879 0.000845074 88.7756 0.00105649 -89.6714 
1.38489e+007 8.25538 88.7458 0 0 0.389567 0.00328745 0 0 1.09433 178.815 1 0 0.0854547 -83.3368 0 0 2.8734e-005 178.719 2.3578e-007 -90.1929 0.000825642 88.7458 0.0010322 -89.6647 
1.41747e+007 8.0655 88.7153 0 0 0.389567 0.00421045 0 0 1.09432 178.786 1 0 0.0835263 -83.1834 0 0 2.87337e-005 178.688 2.41327e-007 -90.1979 0.000806657 88.7152 0.00100848 -89.6578 
1.45083e+007 7.87999 88.6841 0 0 0.389567 0.00513571 0 0 1.09431 178.757 1 0 0.0816431 -83.0265 0 0 2.87334e-005 178.656 2.47005e-007 -90.2031 0.000788109 88.684 0.000985294 -89.6508 
1.48497e+007 7.69875 88.6521 0 0 0.389567 0.00606374 0 0 1.0943 178.727 1 0 0.079804 -82.8661 0 0 2.87331e-005 178.623 2.52817e-007 -90.2083 0.000769986 88.6521 0.000962645 -89.6436 
1.51991e+007 7.52166 88.6195 0 0 0.389567 0.00699504 0 0 1.09429 178.696 1 0 0.0780081 -82.7021 0 0 2.87328e-005 178.59 2.58765e-007 -90.2137 0.000752281 88.6195 0.000940517 -89.6361 
1.55568e+007 7.34865 88.5861 0 0 0.389567 0.00793011 0 0 1.09427 178.665 1 0 0.0762543 -82.5344 0 0 2.87324e-005 178.556 2.64853e-007 -90.2192 0.000734982 88.5861 0.000918897 -89.6285 
1.59228e+007 7.17961 88.5519 0 0 0.389567 0.00886946 0 0 1.09426 178.633 1 0 0.0745418 -82.363 0 0 2.87321e-005 178.521 2.71084e-007 -90.2248 0.000718081 88.5519 0.000897775 -89.6207 
1.62975e+007 7.01445 88.517 0 0 0.389567 0.00981359 0 0 1.09425 178.6 1 0 0.0728696 -82.1878 0 0 2.87317e-005 178.485 2.77462e-007 -90.2305 0.000701568 88.517 0.000877138 -89.6127 
1.6681e+007 6.85309 88.4812 0 0 0.389567 0.010763 0 0 1.09423 178.566 1 0 0.0712367 -82.0087 0 0 2.87313e-005 178.449 2.8399e-007 -90.2364 0.000685435 88.4812 0.000856976 -89.6044 
1.70735e+007 6.69544 88.4446 0 0 0.389568 0.0117182 0 0 1.09422 178.532 1 0 0.0696424 -81.8256 0 0 2.87309e-005 178.411 2.90671e-007 -90.2423 0.000669673 88.4447 0.000837277 -89.596 
1.74753e+007 6.54141 88.4072 0 0 0.389568 0.0126798 0 0 1.0942 178.496 1 0 0.0680857 -81.6384 0 0 2.87305e-005 178.373 2.9751e-007 -90.2485 0.000654273 88.4073 0.000818031 -89.5873 
1.78865e+007 6.39092 88.369 0 0 0.389568 0.0136482 0 0 1.09418 178.46 1 0 0.0665658 -81.4472 0 0 2.873e-005 178.334 3.04509e-007 -90.2547 0.000639227 88.369 0.000799228 -89.5784 
1.83074e+007 6.24388 88.3298 0 0 0.389568 0.0146239 0 0 1.09416 178.423 1 0 0.0650819 -81.2518 0 0 2.87296e-005 178.294 3.11673e-007 -90.2611 0.000624526 88.3299 0.000780857 -89.5693 
1.87382e+007 6.10023 88.2898 0 0 0.389568 0.0156076 0 0 1.09415 178.386 1 0 0.0636332 -81.0521 0 0 2.87291e-005 178.253 3.19005e-007 -90.2676 0.000610164 88.2899 0.000762909 -89.56 
1.91791e+007 5.95987 88.2488 0 0 0.389568 0.0165996 0 0 1.09413 178.347 1 0 0.0622189 -80.8481 0 0 2.87286e-005 178.211 3.2651e-007 -90.2743 0.000596131 88.2489 0.000745373 -89.5504 
1.96304e+007 5.82274 88.2069 0 0 0.389568 0.0176006 0 0 1.09411 178.308 1 0 0.0608381 -80.6396 0 0 2.8728e-005 178.169 3.34191e-007 -90.2811 0.000582422 88.207 0.000728241 -89.5406 
2.00923e+007 5.68875 88.164 0 0 0.389568 0.0186112 0 0 1.09408 178.267 1 0 0.0594903 -80.4267 0 0 2.87275e-005 178.125 3.42053e-007 -90.288 0.000569027 88.1642 0.000711503 -89.5305 
2.05651e+007 5.55785 88.1201 0 0 0.389568 0.0196317 0 0 1.09406 178.226 1 0 0.0581745 -80.2092 0 0 2.87269e-005 178.08 3.50099e-007 -90.2951 0.00055594 88.1203 0.000695149 -89.5202 
2.1049e+007 5.42995 88.0752 0 0 0.389568 0.0206628 0 0 1.09404 178.184 1 0 0.0568902 -79.9871 0 0 2.87262e-005 178.034 3.58335e-007 -90.3024 0.000543154 88.0754 0.000679172 -89.5096 
2.15443e+007 5.30499 88.0293 0 0 0.389568 0.0217051 0 0 1.09401 178.14 1 0 0.0556366 -79.7602 0 0 2.87256e-005 177.987 3.66764e-007 -90.3099 0.000530661 88.0295 0.000663561 -89.4987 
2.20513e+007 5.1829 87.9823 0 0 0.389568 0.0227591 0 0 1.09399 178.096 1 0 0.054413 -79.5286 0 0 2.87249e-005 177.939 3.75392e-007 -90.3175 0.000518456 87.9826 0.00064831 -89.4876 
2.25702e+007 5.06361 87.9342 0 0 0.389569 0.0238254 0 0 1.09396 178.051 1 0 0.0532189 -79.2921 0 0 2.87242e-005 177.89 3.84222e-007 -90.3252 0.000506531 87.9345 0.00063341 -89.4762 
2.31013e+007 4.94706 87.885 0 0 0.389569 0.0249045 0 0 1.09393 178.005 1 0 0.0520534 -79.0506 0 0 2.87235e-005 177.84 3.9326e-007 -90.3332 0.00049488 87.8854 0.000618852 -89.4646 
2.36449e+007 4.83319 87.8346 0 0 0.389569 0.025997 0 0 1.0939 177.957 1 0 0.050916 -78.8042 0 0 2.87227e-005 177.788 4.02511e-007 -90.3413 0.000483497 87.8351 0.000604629 -89.4526 
2.42013e+007 4.72194 87.7831 0 0 0.389569 0.0271036 0 0 1.09387 177.909 1 0 0.0498061 -78.5527 0 0 2.87219e-005 177.736 4.11979e-007 -90.3496 0.000472376 87.7836 0.000590734 -89.4404 
2.47708e+007 4.61323 87.7304 0 0 0.389569 0.0282247 0 0 1.09384 177.859 1 0 0.048723 -78.296 0 0 2.8721e-005 177.682 4.21669e-007 -90.3581 0.00046151 87.731 0.000577157 -89.4278 
2.53536e+007 4.50703 87.6765 0 0 0.389569 0.0293611 0 0 1.0938 177.808 1 0 0.0476662 -78.0341 0 0 2.87201e-005 177.627 4.31587e-007 -90.3668 0.000450894 87.6771 0.000563893 -89.415 
2.59502e+007 4.40326 87.6213 0 0 0.389569 0.0305133 0 0 1.09377 177.756 1 0 0.0466351 -77.7669 0 0 2.87192e-005 177.571 4.41738e-007 -90.3757 0.000440521 87.622 0.000550934 -89.4018 
2.65609e+007 4.30187 87.5648 0 0 0.389569 0.031682 0 0 1.09373 177.703 1 0 0.0456292 -77.4943 0 0 2.87182e-005 177.513 4.52128e-007 -90.3848 0.000430387 87.5656 0.000538273 -89.3883 
2.71859e+007 4.20281 87.5071 0 0 0.38957 0.0328677 0 0 1.09369 177.648 1 0 0.0446478 -77.2164 0 0 2.87172e-005 177.454 4.62762e-007 -90.3941 0.000420486 87.5079 0.000525904 -89.3745 
2.78256e+007 4.10603 87.4479 0 0 0.38957 0.0340711 0 0 1.09365 177.593 1 0 0.0436904 -76.9329 0 0 2.87161e-005 177.394 4.73646e-007 -90.4036 0.000410812 87.4488 0.000513818 -89.3604 
2.84804e+007 4.01146 87.3874 0 0 0.38957 0.0352929 0 0 1.09361 177.536 1 0 0.0427565 -76.644 0 0 2.87149e-005 177.332 4.84785e-007 -90.4133 0.000401361 87.3884 0.000502011 -89.3459 
2.91505e+007 3.91907 87.3255 0 0 0.38957 0.0365337 0 0 1.09356 177.477 1 0 0.0418457 -76.3494 0 0 2.87138e-005 177.269 4.96187e-007 -90.4233 0.000392126 87.3266 0.000490475 -89.3311 
2.98365e+007 3.8288 87.2622 0 0 0.38957 0.0377941 0 0 1.09351 177.418 1 0 0.0409573 -76.0492 0 0 2.87125e-005 177.204 5.07856e-007 -90.4335 0.000383104 87.2634 0.000479205 -89.3159 
3.05386e+007 3.74059 87.1974 0 0 0.389571 0.0390749 0 0 1.09346 177.357 1 0 0.0400909 -75.7433 0 0 2.87112e-005 177.138 5.19799e-007 -90.4439 0.000374289 87.1987 0.000468194 -89.3004 
3.12572e+007 3.65441 87.1311 0 0 0.389571 0.0403768 0 0 1.09341 177.294 1 0 0.0392461 -75.4316 0 0 2.87098e-005 177.07 5.32022e-007 -90.4545 0.000365677 87.1325 0.000457436 -89.2844 
3.19927e+007 3.57021 87.0632 0 0 0.389571 0.0417003 0 0 1.09336 177.23 1 0 0.0384223 -75.1142 0 0 2.87084e-005 177.001 5.44533e-007 -90.4654 0.000357262 87.0647 0.000446925 -89.2681 
3.27455e+007 3.48794 86.9938 0 0 0.389571 0.0430464 0 0 1.0933 177.165 1 0 0.0376191 -74.791 0 0 2.87069e-005 176.93 5.57337e-007 -90.4765 0.000349041 86.9954 0.000436657 -89.2515 
3.3516e+007 3.40756 86.9227 0 0 0.389571 0.0444155 0 0 1.09324 177.098 1 0 0.0368361 -74.4619 0 0 2.87054e-005 176.857 5.70442e-007 -90.4879 0.000341008 86.9245 0.000426624 -89.2344 
3.43047e+007 3.32902 86.85 0 0 0.389572 0.0458086 0 0 1.09318 177.029 1 0 0.0360728 -74.127 0 0 2.87037e-005 176.783 5.83855e-007 -90.4995 0.00033316 86.8519 0.000416823 -89.2169 
3.51119e+007 3.25228 86.7756 0 0 0.389572 0.0472263 0 0 1.09311 176.959 1 0 0.0353288 -73.7861 0 0 2.8702e-005 176.707 5.97583e-007 -90.5115 0.000325492 86.7777 0.000407247 -89.199 
3.59381e+007 3.1773 86.6994 0 0 0.389572 0.0486694 0 0 1.09305 176.887 1 0 0.0346037 -73.4393 0 0 2.87002e-005 176.629 6.11633e-007 -90.5236 0.000318 86.7017 0.000397891 -89.1807 
3.67838e+007 3.10404 86.6215 0 0 0.389572 0.0501387 0 0 1.09297 176.814 1 0 0.033897 -73.0866 0 0 2.86983e-005 176.55 6.26012e-007 -90.5361 0.000310681 86.624 0.00038875 -89.1619 
3.76494e+007 3.03246 86.5418 0 0 0.389573 0.0516349 0 0 1.0929 176.739 1 0 0.0332084 -72.728 0 0 2.86963e-005 176.468 6.4073e-007 -90.5488 0.000303529 86.5445 0.00037982 -89.1427 
3.85353e+007 2.96252 86.4602 0 0 0.389573 0.0531588 0 0 1.09282 176.662 1 0 0.0325374 -72.3635 0 0 2.86943e-005 176.385 6.55792e-007 -90.5619 0.000296541 86.4631 0.000371095 -89.1231 
3.94421e+007 2.89418 86.3767 0 0 0.389573 0.0547113 0 0 1.09274 176.583 1 0 0.0318838 -71.9931 0 0 2.86921e-005 176.3 6.71208e-007 -90.5752 0.000289714 86.3799 0.000362571 -89.103 
4.03702e+007 2.8274 86.2913 0 0 0.389574 0.0562932 0 0 1.09265 176.503 1 0 0.0312471 -71.6168 0 0 2.86898e-005 176.212 6.86985e-007 -90.5888 0.000283044 86.2947 0.000354243 -89.0824 
4.13201e+007 2.76216 86.2038 0 0 0.389574 0.0579053 0 0 1.09256 176.42 1 0 0.030627 -71.2346 0 0 2.86875e-005 176.123 7.03133e-007 -90.6028 0.000276527 86.2075 0.000346107 -89.0614 
4.22924e+007 2.69841 86.1144 0 0 0.389575 0.0595484 0 0 1.09246 176.336 1 0 0.030023 -70.8466 0 0 2.8685e-005 176.032 7.19659e-007 -90.6171 0.000270159 86.1184 0.000338158 -89.0398 
4.32876e+007 2.63612 86.0228 0 0 0.389575 0.0612235 0 0 1.09237 176.25 1 0 0.0294349 -70.4528 0 0 2.86824e-005 175.938 7.36573e-007 -90.6317 0.000263938 86.0272 0.000330392 -89.0178 
4.43062e+007 2.57526 85.9292 0 0 0.389575 0.0629315 0 0 1.09226 176.162 1 0 0.0288624 -70.0533 0 0 2.86796e-005 175.843 7.53883e-007 -90.6466 0.000257859 85.9338 0.000322804 -88.9952 
4.53488e+007 2.51579 85.8333 0 0 0.389576 0.0646731 0 0 1.09215 176.071 1 0 0.028305 -69.6482 0 0 2.86768e-005 175.745 7.71599e-007 -90.6619 0.00025192 85.8384 0.000315392 -88.9722 
4.64159e+007 2.45768 85.7353 0 0 0.389576 0.0664494 0 0 1.09204 175.979 1 0 0.0277624 -69.2374 0 0 2.86738e-005 175.645 7.8973e-007 -90.6775 0.000246117 85.7407 0.000308149 -88.9486 
4.75081e+007 2.40091 85.6349 0 0 0.389577 0.0682613 0 0 1.09192 175.884 1 0 0.0272344 -68.8212 0 0 2.86707e-005 175.542 8.08286e-007 -90.6934 0.000240448 85.6408 0.000301074 -88.9244 
4.8626e+007 2.34543 85.5322 0 0 0.389577 0.0701098 0 0 1.09179 175.787 1 0 0.0267206 -68.3996 0 0 2.86674e-005 175.437 8.27276e-007 -90.7098 0.000234908 85.5385 0.000294161 -88.8997 
4.97702e+007 2.29122 85.4271 0 0 0.389578 0.0719957 0 0 1.09166 175.688 1 0 0.0262207 -67.9727 0 0 2.86639e-005 175.33 8.46712e-007 -90.7265 0.000229495 85.434 0.000287408 -88.8744 
5.09414e+007 2.23824 85.3196 0 0 0.389578 0.0739202 0 0 1.09152 175.587 1 0 0.0257344 -67.5407 0 0 2.86603e-005 175.22 8.66602e-007 -90.7436 0.000224207 85.327 0.00028081 -88.8486 
5.21401e+007 2.18648 85.2096 0 0 0.389579 0.0758842 0 0 1.09138 175.483 1 0 0.0252614 -67.1036 0 0 2.86566e-005 175.108 8.86958e-007 -90.761 0.00021904 85.2175 0.000274364 -88.8222 
5.3367e+007 2.13591 85.097 0 0 0.389579 0.0778887 0 0 1.09123 175.377 1 0 0.0248015 -66.6616 0 0 2.86526e-005 174.993 9.07791e-007 -90.7789 0.000213991 85.1056 0.000268066 -88.7951 
5.46228e+007 2.08649 84.9819 0 0 0.38958 0.0799348 0 0 1.09107 175.269 1 0 0.0243542 -66.215 0 0 2.86485e-005 174.875 9.29111e-007 -90.7972 0.000209059 84.9911 0.000261913 -88.7675 
5.59081e+007 2.03819 84.864 0 0 0.389581 0.0820236 0 0 1.09091 175.158 1 0 0.0239195 -65.7638 0 0 2.86442e-005 174.755 9.50929e-007 -90.8159 0.000204239 84.8739 0.000255902 -88.7392 
5.72237e+007 1.991 84.7434 0 0 0.389581 0.0841561 0 0 1.09073 175.044 1 0 0.0234968 -65.3082 0 0 2.86396e-005 174.632 9.73258e-007 -90.835 0.00019953 84.7541 0.000250029 -88.7103 
5.85702e+007 1.94489 84.6201 0 0 0.389582 0.0863335 0 0 1.09055 174.928 1 0 0.0230861 -64.8485 0 0 2.86349e-005 174.506 9.96109e-007 -90.8545 0.000194928 84.6315 0.000244292 -88.6808 
5.99484e+007 1.89983 84.4938 0 0 0.389583 0.0885569 0 0 1.09036 174.809 1 0 0.0226871 -64.3848 0 0 2.86299e-005 174.377 1.01949e-006 -90.8745 0.000190433 84.5062 0.000238687 -88.6505 
6.13591e+007 1.8558 84.3647 0 0 0.389584 0.0908274 0 0 1.09017 174.687 1 0 0.0222994 -63.9174 0 0 2.86247e-005 174.245 1.04343e-006 -90.8949 0.00018604 84.3779 0.00023321 -88.6196 
6.28029e+007 1.81277 84.2325 0 0 0.389585 0.0931462 0 0 1.08996 174.562 1 0 0.0219228 -63.4466 0 0 2.86193e-005 174.11 1.06792e-006 -90.9158 0.000181748 84.2468 0.00022786 -88.5881 
6.42807e+007 1.77072 84.0974 0 0 0.389585 0.0955146 0 0 1.08974 174.435 1 0 0.0215571 -62.9726 0 0 2.86136e-005 173.972 1.09298e-006 -90.9372 0.000177554 84.1127 0.000222634 -88.5558 
6.57933e+007 1.72963 83.959 0 0 0.389586 0.0979336 0 0 1.08951 174.305 1 0 0.021202 -62.4956 0 0 2.86076e-005 173.831 1.11863e-006 -90.959 0.000173456 83.9755 0.000217527 -88.5228 
6.73415e+007 1.68948 83.8175 0 0 0.389587 0.100405 0 0 1.08927 174.171 1 0 0.0208573 -62.0159 0 0 2.86013e-005 173.686 1.14487e-006 -90.9813 0.000169452 83.8352 0.000212539 -88.489 
6.89261e+007 1.65024 83.6728 0 0 0.389588 0.102929 0 0 1.08902 174.035 1 0 0.0205227 -61.5339 0 0 2.85948e-005 173.538 1.17173e-006 -91.0042 0.00016554 83.6918 0.000207665 -88.4546 
7.0548e+007 1.61189 83.5247 0 0 0.389589 0.105508 0 0 1.08876 173.895 1 0 0.020198 -61.0499 0 0 2.85879e-005 173.387 1.19921e-006 -91.0275 0.000161718 83.5451 0.000202903 -88.4194 
7.22081e+007 1.57442 83.3731 0 0 0.38959 0.108142 0 0 1.08849 173.753 1 0 0.019883 -60.5641 0 0 2.85808e-005 173.232 1.22734e-006 -91.0514 0.000157982 83.3951 0.000198251 -88.3834 
7.39072e+007 1.5378 83.2181 0 0 0.389592 0.110834 0 0 1.0882 173.606 1 0 0.0195773 -60.0769 0 0 2.85732e-005 173.074 1.25612e-006 -91.0757 0.000154333 83.2418 0.000193707 -88.3466 
7.56463e+007 1.50201 83.0596 0 0 0.389593 0.113585 0 0 1.0879 173.457 1 0 0.0192809 -59.5888 0 0 2.85654e-005 172.912 1.28556e-006 -91.1006 0.000150767 83.085 0.000189267 -88.309 
7.74264e+007 1.46703 82.8974 0 0 0.389594 0.116395 0 0 1.08759 173.304 1 0 0.0189935 -59.0999 0 0 2.85572e-005 172.746 1.3157e-006 -91.1261 0.000147282 82.9246 0.00018493 -88.2707 
7.92483e+007 1.43285 82.7314 0 0 0.389595 0.119266 0 0 1.08726 173.148 1 0 0.0187148 -58.6107 0 0 2.85485e-005 172.577 1.34653e-006 -91.1521 0.000143877 82.7607 0.000180692 -88.2315 
8.11131e+007 1.39944 82.5617 0 0 0.389597 0.122201 0 0 1.08692 172.988 1 0 0.0184446 -58.1217 0 0 2.85395e-005 172.404 1.37809e-006 -91.1787 0.00014055 82.5932 0.000176552 -88.1915 
8.30218e+007 1.36679 82.3881 0 0 0.389598 0.125199 0 0 1.08656 172.824 1 0 0.0181828 -57.6331 0 0 2.85301e-005 172.226 1.41037e-006 -91.2059 0.000137299 82.4219 0.000172508 -88.1506 
8.49753e+007 1.33488 82.2105 0 0 0.3896 0.128264 0 0 1.08618 172.657 1 0 0.0179291 -57.1453 0 0 2.85202e-005 172.045 1.44341e-006 -91.2337 0.000134123 82.2468 0.000168557 -88.1089 
8.69749e+007 1.3037 82.0289 0 0 0.389601 0.131395 0 0 1.08579 172.486 1 0 0.0176832 -56.6589 0 0 2.85099e-005 171.859 1.47721e-006 -91.2621 0.000131019 82.0679 0.000164697 -88.0663 
8.90215e+007 1.27322 81.8431 0 0 0.389603 0.134596 0 0 1.08537 172.311 1 0 0.017445 -56.1742 0 0 2.84991e-005 171.67 1.51179e-006 -91.291 0.000127986 81.885 0.000160926 -88.0228 
9.11163e+007 1.24343 81.6531 0 0 0.389605 0.137867 0 0 1.08494 172.132 1 0 0.0172143 -55.6917 0 0 2.84878e-005 171.476 1.54718e-006 -91.3207 0.000125022 81.6981 0.000157242 -87.9784 
9.32603e+007 1.21431 81.4588 0 0 0.389607 0.141209 0 0 1.08449 171.948 1 0 0.0169909 -55.2117 0 0 2.84759e-005 171.277 1.58338e-006 -91.3509 0.000122126 81.507 0.000153643 -87.9331 
9.54548e+007 1.18585 81.2601 0 0 0.389608 0.144626 0 0 1.08402 171.761 1 0 0.0167745 -54.7347 0 0 2.84636e-005 171.074 1.62043e-006 -91.3818 0.000119296 81.3119 0.000150127 -87.8869 
9.7701e+007 1.15803 81.0569 0 0 0.38961 0.148117 0 0 1.08352 171.57 1 0 0.016565 -54.2612 0 0 2.84506e-005 170.867 1.65833e-006 -91.4133 0.00011653 81.1124 0.000146692 -87.8398 
1e+008 1.13084 80.8491 0 -0 0.389613 0.151686 0 -0 1.08301 171.374 1 -0 0.0163622 -53.7916 0 -180 2.8437e-005 170.654 1.6971e-006 -91.4455 0.000113828 80.9087 0.000143337 -87.7917 
1.02353e+008 1.10426 80.6366 0 -0 0.389615 0.155333 0 -0 1.08246 171.174 1 -0 0.0161658 -53.3264 0 -180 2.84229e-005 170.437 1.73677e-006 -91.4784 0.000111187 80.7005 0.000140059 -87.7426 
1.04762e+008 1.07828 80.4193 0 -0 0.389617 0.15906 0 -0 1.0819 170.969 1 -0 0.0159757 -52.866 0 -180 2.8408e-005 170.215 1.77736e-006 -91.512 0.000108606 80.4879 0.000136856 -87.6926 
1.07227e+008 1.05288 80.1971 0 -0 0.389619 0.16287 0 -0 1.08131 170.759 1 -0 0.0157918 -52.4108 0 -180 2.83925e-005 169.988 1.81888e-006 -91.5463 0.000106084 80.2708 0.000133728 -87.6416 
1.0975e+008 1.02806 79.9699 0 -0 0.389622 0.166764 0 -0 1.08069 170.545 1 -0 0.0156137 -51.9614 0 -180 2.83763e-005 169.756 1.86135e-006 -91.5813 0.00010362 80.049 0.000130671 -87.5897 
1.12332e+008 1.00379 79.7377 0 -0 0.389624 0.170743 0 -0 1.08004 170.327 1 -0 0.0154413 -51.5181 0 -180 2.83593e-005 169.519 1.90481e-006 -91.617 0.000101212 79.8225 0.000127686 -87.5367 
1.14976e+008 0.980067 79.5002 0 -0 0.389627 0.17481 0 -0 1.07936 170.103 1 -0 0.0152745 -51.0814 0 -180 2.83416e-005 169.277 1.94926e-006 -91.6534 9.88584e-005 79.5912 0.000124769 -87.4828 
1.17681e+008 0.956874 79.2575 0 -0 0.38963 0.178966 0 -0 1.07866 169.874 1 -0 0.015113 -50.6517 0 -180 2.83231e-005 169.029 1.99473e-006 -91.6906 9.65585e-005 79.3551 0.000121919 -87.4278 
1.2045e+008 0.934201 79.0094 0 -0 0.389633 0.183214 0 -0 1.07792 169.64 1 -0 0.0149567 -50.2295 0 -180 2.83037e-005 168.775 2.04125e-006 -91.7285 9.43109e-005 79.1141 0.000119135 -87.3718 
1.23285e+008 0.912035 78.7558 0 -0 0.389636 0.187555 0 -0 1.07714 169.401 1 -0 0.0148054 -49.8153 0 -180 2.82834e-005 168.516 2.08882e-006 -91.7672 9.21145e-005 78.8681 0.000116416 -87.3148 
1.26186e+008 0.890363 78.4966 0 -0 0.389639 0.191991 0 -0 1.07633 169.157 1 -0 0.014659 -49.4094 0 -180 2.82622e-005 168.251 2.13749e-006 -91.8066 8.99679e-005 78.617 0.000113759 -87.2568 
1.29155e+008 0.869175 78.2316 0 -0 0.389643 0.196525 0 -0 1.07549 168.908 1 -0 0.0145171 -49.0123 0 -180 2.82401e-005 167.981 2.18727e-006 -91.8469 8.78701e-005 78.3609 0.000111164 -87.1978 
1.32194e+008 0.848459 77.9609 0 -0 0.389646 0.201158 0 -0 1.0746 168.652 1 -0 0.0143798 -48.6243 0 -180 2.82169e-005 167.704 2.23819e-006 -91.8879 8.58199e-005 78.0995 0.000108628 -87.1377 
1.35305e+008 0.828204 77.6842 0 -0 0.38965 0.205892 0 -0 1.07368 168.392 1 -0 0.0142467 -48.2459 0 -180 2.81928e-005 167.421 2.29026e-006 -91.9296 8.38163e-005 77.8328 0.000106151 -87.0766 
1.38489e+008 0.808399 77.4015 0 -0 0.389654 0.210729 0 -0 1.07272 168.125 1 -0 0.0141178 -47.8775 0 -180 2.81675e-005 167.132 2.34352e-006 -91.9722 8.18581e-005 77.5609 0.000103732 -87.0144 
1.41747e+008 0.789033 77.1126 0 -0 0.389658 0.215672 0 -0 1.07171 167.853 1 -0 0.0139929 -47.5195 0 -180 2.81411e-005 166.837 2.39799e-006 -92.0156 7.99443e-005 77.2835 0.000101368 -86.9513 
1.45083e+008 0.770097 76.8175 0 -0 0.389662 0.220722 0 -0 1.07066 167.575 1 -0 0.0138718 -47.1722 0 -180 2.81135e-005 166.536 2.45369e-006 -92.0598 7.80739e-005 77.0007 9.90585e-005 -86.8871 
1.48497e+008 0.751579 76.516 0 -0 0.389666 0.225882 0 -0 1.06956 167.291 1 -0 0.0137543 -46.8359 0 -180 2.80847e-005 166.228 2.51066e-006 -92.1048 7.62458e-005 76.7125 9.68024e-005 -86.8219 
1.51991e+008 0.733471 76.2081 0 -0 0.389671 0.231154 0 -0 1.06841 167.001 1 -0 0.0136404 -46.5111 0 -180 2.80547e-005 165.913 2.56891e-006 -92.1507 7.44592e-005 76.4187 9.45984e-005 -86.7557 
